execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.016305,64,56,56,1,1,1,1,0,0,64,56,56,
0.282081,64,56,56,3,3,1,1,1,1,192,56,56,
0.00312,192,28,28,1,1,1,1,0,0,16,28,28,
0.009127,16,28,28,5,5,1,1,2,2,32,28,28,
0.010617,192,28,28,1,1,1,1,0,0,96,28,28,
0.070466,96,28,28,3,3,1,1,1,1,128,28,28,
0.00761,192,28,28,1,1,1,1,0,0,64,28,28,
0.005896,192,28,28,1,1,1,1,0,0,32,28,28,
0.010441,256,28,28,1,1,1,1,0,0,64,28,28,
0.005829,256,28,28,1,1,1,1,0,0,32,28,28,
0.05137,32,28,28,5,5,1,1,2,2,96,28,28,
0.018853,256,28,28,1,1,1,1,0,0,128,28,28,
0.126025,128,28,28,3,3,1,1,1,1,192,28,28,
0.020904,256,28,28,1,1,1,1,0,0,128,28,28,
0.00632,480,14,14,1,1,1,1,0,0,64,14,14,
0.002287,480,14,14,1,1,1,1,0,0,16,14,14,
0.003275,16,14,14,5,5,1,1,2,2,48,14,14,
0.006317,480,14,14,1,1,1,1,0,0,96,14,14,
0.023382,96,14,14,3,3,1,1,1,1,204,14,14,
0.015679,480,14,14,1,1,1,1,0,0,192,14,14,
0.00175,508,4,4,1,1,1,1,0,0,128,4,4,
0.135362,3,224,224,7,7,2,2,2,2,64,112,112,
0.011379,64,56,56,1,1,1,1,0,0,64,56,56,
0.249998,64,56,56,3,3,1,1,1,1,192,56,56,
0.003152,192,28,28,1,1,1,1,0,0,16,28,28,
0.010361,16,28,28,5,5,1,1,2,2,32,28,28,
0.014153,192,28,28,1,1,1,1,0,0,96,28,28,
0.064707,96,28,28,3,3,1,1,1,1,128,28,28,
0.00994,192,28,28,1,1,1,1,0,0,64,28,28,
0.006813,192,28,28,1,1,1,1,0,0,32,28,28,
0.009601,256,28,28,1,1,1,1,0,0,64,28,28,
0.005386,256,28,28,1,1,1,1,0,0,32,28,28,
0.045293,32,28,28,5,5,1,1,2,2,96,28,28,
0.022008,256,28,28,1,1,1,1,0,0,128,28,28,
0.129325,128,28,28,3,3,1,1,1,1,192,28,28,
0.018976,256,28,28,1,1,1,1,0,0,128,28,28,
0.004374,480,14,14,1,1,1,1,0,0,64,14,14,
0.002471,480,14,14,1,1,1,1,0,0,16,14,14,
0.003367,16,14,14,5,5,1,1,2,2,48,14,14,
0.006336,480,14,14,1,1,1,1,0,0,96,14,14,
0.022534,96,14,14,3,3,1,1,1,1,204,14,14,
0.011554,480,14,14,1,1,1,1,0,0,192,14,14,
0.002285,508,4,4,1,1,1,1,0,0,128,4,4,
0.112617,3,224,224,7,7,2,2,2,2,64,112,112,
0.009571,64,56,56,1,1,1,1,0,0,64,56,56,
0.207817,64,56,56,3,3,1,1,1,1,192,56,56,
0.003369,192,28,28,1,1,1,1,0,0,16,28,28,
0.009419,16,28,28,5,5,1,1,2,2,32,28,28,
0.009178,192,28,28,1,1,1,1,0,0,96,28,28,
0.048585,96,28,28,3,3,1,1,1,1,128,28,28,
0.00643,192,28,28,1,1,1,1,0,0,64,28,28,
0.003242,192,28,28,1,1,1,1,0,0,32,28,28,
0.006054,256,28,28,1,1,1,1,0,0,64,28,28,
0.003453,256,28,28,1,1,1,1,0,0,32,28,28,
0.029668,32,28,28,5,5,1,1,2,2,96,28,28,
0.020451,256,28,28,1,1,1,1,0,0,128,28,28,
0.128724,128,28,28,3,3,1,1,1,1,192,28,28,
0.020018,256,28,28,1,1,1,1,0,0,128,28,28,
0.00615,480,14,14,1,1,1,1,0,0,64,14,14,
0.003566,480,14,14,1,1,1,1,0,0,16,14,14,
0.003803,16,14,14,5,5,1,1,2,2,48,14,14,
0.009431,480,14,14,1,1,1,1,0,0,96,14,14,
0.03379,96,14,14,3,3,1,1,1,1,204,14,14,
0.018574,480,14,14,1,1,1,1,0,0,192,14,14,
0.001625,508,4,4,1,1,1,1,0,0,128,4,4,
0.14186,3,224,224,7,7,2,2,2,2,64,112,112,
0.011827,64,56,56,1,1,1,1,0,0,64,56,56,
0.311253,64,56,56,3,3,1,1,1,1,192,56,56,
0.004435,192,28,28,1,1,1,1,0,0,16,28,28,
0.00965,16,28,28,5,5,1,1,2,2,32,28,28,
0.011829,192,28,28,1,1,1,1,0,0,96,28,28,
0.086698,96,28,28,3,3,1,1,1,1,128,28,28,
0.008909,192,28,28,1,1,1,1,0,0,64,28,28,
0.007181,192,28,28,1,1,1,1,0,0,32,28,28,
0.010815,256,28,28,1,1,1,1,0,0,64,28,28,
0.006229,256,28,28,1,1,1,1,0,0,32,28,28,
0.057834,32,28,28,5,5,1,1,2,2,96,28,28,
0.022026,256,28,28,1,1,1,1,0,0,128,28,28,
0.135034,128,28,28,3,3,1,1,1,1,192,28,28,
0.018985,256,28,28,1,1,1,1,0,0,128,28,28,
0.005037,480,14,14,1,1,1,1,0,0,64,14,14,
0.00444,480,14,14,1,1,1,1,0,0,16,14,14,
0.005231,16,14,14,5,5,1,1,2,2,48,14,14,
0.008782,480,14,14,1,1,1,1,0,0,96,14,14,
0.024696,96,14,14,3,3,1,1,1,1,204,14,14,
0.01354,480,14,14,1,1,1,1,0,0,192,14,14,
0.002062,508,4,4,1,1,1,1,0,0,128,4,4,
0.11388,3,224,224,7,7,2,2,2,2,64,112,112,
0.009904,64,56,56,1,1,1,1,0,0,64,56,56,
0.245067,64,56,56,3,3,1,1,1,1,192,56,56,
0.006749,192,28,28,1,1,1,1,0,0,16,28,28,
0.012231,16,28,28,5,5,1,1,2,2,32,28,28,
0.011855,192,28,28,1,1,1,1,0,0,96,28,28,
