execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.00377,480,14,14,1,1,1,1,0,0,16,14,14,
0.004622,16,14,14,5,5,1,1,2,2,48,14,14,
0.00699,480,14,14,1,1,1,1,0,0,96,14,14,
0.009391,96,14,14,3,3,1,1,1,1,204,14,14,
0.004264,480,14,14,1,1,1,1,0,0,192,14,14,
0.003463,508,4,4,1,1,1,1,0,0,128,4,4,
0.028638,3,224,224,7,7,2,2,2,2,64,112,112,
0.011889,64,56,56,1,1,1,1,0,0,64,56,56,
0.033989,64,56,56,3,3,1,1,1,1,192,56,56,
0.008407,192,28,28,1,1,1,1,0,0,16,28,28,
0.00846,16,28,28,5,5,1,1,2,2,32,28,28,
0.005428,192,28,28,1,1,1,1,0,0,96,28,28,
0.014029,96,28,28,3,3,1,1,1,1,128,28,28,
0.005361,192,28,28,1,1,1,1,0,0,64,28,28,
0.006676,192,28,28,1,1,1,1,0,0,32,28,28,
0.004562,256,28,28,1,1,1,1,0,0,64,28,28,
0.004772,256,28,28,1,1,1,1,0,0,32,28,28,
0.012018,32,28,28,5,5,1,1,2,2,96,28,28,
0.008623,256,28,28,1,1,1,1,0,0,128,28,28,
0.018861,128,28,28,3,3,1,1,1,1,192,28,28,
0.007515,256,28,28,1,1,1,1,0,0,128,28,28,
0.007268,480,14,14,1,1,1,1,0,0,64,14,14,
0.00366,480,14,14,1,1,1,1,0,0,16,14,14,
0.003491,16,14,14,5,5,1,1,2,2,48,14,14,
0.005626,480,14,14,1,1,1,1,0,0,96,14,14,
0.008777,96,14,14,3,3,1,1,1,1,204,14,14,
0.004336,480,14,14,1,1,1,1,0,0,192,14,14,
0.003546,508,4,4,1,1,1,1,0,0,128,4,4,
0.024637,3,224,224,7,7,2,2,2,2,64,112,112,
0.007695,64,56,56,1,1,1,1,0,0,64,56,56,
0.026726,64,56,56,3,3,1,1,1,1,192,56,56,
0.006006,192,28,28,1,1,1,1,0,0,16,28,28,
0.004002,16,28,28,5,5,1,1,2,2,32,28,28,
0.008231,192,28,28,1,1,1,1,0,0,96,28,28,
0.011674,96,28,28,3,3,1,1,1,1,128,28,28,
0.011261,192,28,28,1,1,1,1,0,0,64,28,28,
0.004071,192,28,28,1,1,1,1,0,0,32,28,28,
0.005062,256,28,28,1,1,1,1,0,0,64,28,28,
0.005703,256,28,28,1,1,1,1,0,0,32,28,28,
0.008802,32,28,28,5,5,1,1,2,2,96,28,28,
0.007983,256,28,28,1,1,1,1,0,0,128,28,28,
0.020684,128,28,28,3,3,1,1,1,1,192,28,28,
0.015248,256,28,28,1,1,1,1,0,0,128,28,28,
0.00485,480,14,14,1,1,1,1,0,0,64,14,14,
0.003481,480,14,14,1,1,1,1,0,0,16,14,14,
0.005268,16,14,14,5,5,1,1,2,2,48,14,14,
0.008367,480,14,14,1,1,1,1,0,0,96,14,14,
0.004302,96,14,14,3,3,1,1,1,1,204,14,14,
0.008547,480,14,14,1,1,1,1,0,0,192,14,14,
0.003245,508,4,4,1,1,1,1,0,0,128,4,4,
0.021969,3,224,224,7,7,2,2,2,2,64,112,112,
0.008767,64,56,56,1,1,1,1,0,0,64,56,56,
0.026556,64,56,56,3,3,1,1,1,1,192,56,56,
0.008945,192,28,28,1,1,1,1,0,0,16,28,28,
0.004889,16,28,28,5,5,1,1,2,2,32,28,28,
0.007685,192,28,28,1,1,1,1,0,0,96,28,28,
0.014885,96,28,28,3,3,1,1,1,1,128,28,28,
0.006958,192,28,28,1,1,1,1,0,0,64,28,28,
0.005369,192,28,28,1,1,1,1,0,0,32,28,28,
0.007421,256,28,28,1,1,1,1,0,0,64,28,28,
0.007523,256,28,28,1,1,1,1,0,0,32,28,28,
0.006337,32,28,28,5,5,1,1,2,2,96,28,28,
0.009801,256,28,28,1,1,1,1,0,0,128,28,28,
0.018226,128,28,28,3,3,1,1,1,1,192,28,28,
0.012544,256,28,28,1,1,1,1,0,0,128,28,28,
0.005146,480,14,14,1,1,1,1,0,0,64,14,14,
0.003962,480,14,14,1,1,1,1,0,0,16,14,14,
0.003367,16,14,14,5,5,1,1,2,2,48,14,14,
0.004823,480,14,14,1,1,1,1,0,0,96,14,14,
0.0071,96,14,14,3,3,1,1,1,1,204,14,14,
0.008381,480,14,14,1,1,1,1,0,0,192,14,14,
0.003113,508,4,4,1,1,1,1,0,0,128,4,4,
0.020313,3,224,224,7,7,2,2,2,2,64,112,112,
0.005939,64,56,56,1,1,1,1,0,0,64,56,56,
0.035877,64,56,56,3,3,1,1,1,1,192,56,56,
0.006113,192,28,28,1,1,1,1,0,0,16,28,28,
0.003859,16,28,28,5,5,1,1,2,2,32,28,28,
0.004672,192,28,28,1,1,1,1,0,0,96,28,28,
0.012679,96,28,28,3,3,1,1,1,1,128,28,28,
0.004786,192,28,28,1,1,1,1,0,0,64,28,28,
0.006089,192,28,28,1,1,1,1,0,0,32,28,28,
0.003963,256,28,28,1,1,1,1,0,0,64,28,28,
0.005434,256,28,28,1,1,1,1,0,0,32,28,28,
0.013269,32,28,28,5,5,1,1,2,2,96,28,28,
0.007636,256,28,28,1,1,1,1,0,0,128,28,28,
0.018195,128,28,28,3,3,1,1,1,1,192,28,28,
0.009074,256,28,28,1,1,1,1,0,0,128,28,28,
0.00729,480,14,14,1,1,1,1,0,0,64,14,14,
0.005797,480,14,14,1,1,1,1,0,0,16,14,14,
0.003373,16,14,14,5,5,1,1,2,2,48,14,14,
0.006548,480,14,14,1,1,1,1,0,0,96,14,14,
0.00815,96,14,14,3,3,1,1,1,1,204,14,14,
0.004906,480,14,14,1,1,1,1,0,0,192,14,14,
0.008351,508,4,4,1,1,1,1,0,0,128,4,4,
0.025361,3,224,224,7,7,2,2,2,2,64,112,112,
0.008502,64,56,56,1,1,1,1,0,0,64,56,56,
0.031757,64,56,56,3,3,1,1,1,1,192,56,56,
0.005003,192,28,28,1,1,1,1,0,0,16,28,28,
0.004084,16,28,28,5,5,1,1,2,2,32,28,28,
0.0074,192,28,28,1,1,1,1,0,0,96,28,28,
0.014331,96,28,28,3,3,1,1,1,1,128,28,28,
0.008374,192,28,28,1,1,1,1,0,0,64,28,28,
0.00409,192,28,28,1,1,1,1,0,0,32,28,28,
0.006776,256,28,28,1,1,1,1,0,0,64,28,28,
0.005193,256,28,28,1,1,1,1,0,0,32,28,28,
0.009912,32,28,28,5,5,1,1,2,2,96,28,28,
0.012689,256,28,28,1,1,1,1,0,0,128,28,28,
0.017667,128,28,28,3,3,1,1,1,1,192,28,28,
0.010943,256,28,28,1,1,1,1,0,0,128,28,28,
0.004417,480,14,14,1,1,1,1,0,0,64,14,14,
0.003859,480,14,14,1,1,1,1,0,0,16,14,14,
0.005717,16,14,14,5,5,1,1,2,2,48,14,14,
0.007062,480,14,14,1,1,1,1,0,0,96,14,14,
0.004308,96,14,14,3,3,1,1,1,1,204,14,14,
0.004624,480,14,14,1,1,1,1,0,0,192,14,14,
0.004475,508,4,4,1,1,1,1,0,0,128,4,4,
0.019662,3,224,224,7,7,2,2,2,2,64,112,112,
0.009009,64,56,56,1,1,1,1,0,0,64,56,56,
0.040032,64,56,56,3,3,1,1,1,1,192,56,56,
0.005369,192,28,28,1,1,1,1,0,0,16,28,28,
0.007752,16,28,28,5,5,1,1,2,2,32,28,28,
0.007804,192,28,28,1,1,1,1,0,0,96,28,28,
0.013158,96,28,28,3,3,1,1,1,1,128,28,28,
0.004781,192,28,28,1,1,1,1,0,0,64,28,28,
0.004984,192,28,28,1,1,1,1,0,0,32,28,28,
0.004898,256,28,28,1,1,1,1,0,0,64,28,28,
0.00911,256,28,28,1,1,1,1,0,0,32,28,28,
0.008737,32,28,28,5,5,1,1,2,2,96,28,28,
0.006906,256,28,28,1,1,1,1,0,0,128,28,28,
0.020713,128,28,28,3,3,1,1,1,1,192,28,28,
0.006624,256,28,28,1,1,1,1,0,0,128,28,28,
0.010944,480,14,14,1,1,1,1,0,0,64,14,14,
0.004718,480,14,14,1,1,1,1,0,0,16,14,14,
0.003812,16,14,14,5,5,1,1,2,2,48,14,14,
0.003985,480,14,14,1,1,1,1,0,0,96,14,14,
