execute_time,a_matrix_height,a_matrix_width,b_matrix_height,b_matrix_width,out_matrix_height,out_matrix_width
0.034847,1,2048,2048,1024,1,1024
0.019756,1,1024,1024,1008,1,1008
0.03463,1,2048,2048,1024,1,1024
0.017704,1,1024,1024,1008,1,1008
0.026642,1,2048,2048,1024,1,1024
0.02253,1,1024,1024,1008,1,1008
0.028017,1,2048,2048,1024,1,1024
0.014186,1,1024,1024,1008,1,1008
0.033132,1,2048,2048,1024,1,1024
0.018149,1,1024,1024,1008,1,1008
0.027527,1,2048,2048,1024,1,1024
0.023864,1,1024,1024,1008,1,1008
0.027561,1,2048,2048,1024,1,1024
0.03237,1,1024,1024,1008,1,1008
0.020973,1,2048,2048,1024,1,1024
0.011803,1,1024,1024,1008,1,1008
0.0286,1,2048,2048,1024,1,1024
0.024717,1,1024,1024,1008,1,1008
0.026194,1,2048,2048,1024,1,1024
0.016911,1,1024,1024,1008,1,1008
0.0298,1,2048,2048,1024,1,1024
0.020682,1,1024,1024,1008,1,1008
0.024912,1,2048,2048,1024,1,1024
0.035741,1,1024,1024,1008,1,1008
0.033915,1,2048,2048,1024,1,1024
0.017499,1,1024,1024,1008,1,1008
0.024983,1,2048,2048,1024,1,1024
0.0222,1,1024,1024,1008,1,1008
0.039493,1,2048,2048,1024,1,1024
0.021729,1,1024,1024,1008,1,1008
0.020964,1,2048,2048,1024,1,1024
0.018625,1,1024,1024,1008,1,1008
0.024872,1,2048,2048,1024,1,1024
0.017638,1,1024,1024,1008,1,1008
0.021641,1,2048,2048,1024,1,1024
0.013345,1,1024,1024,1008,1,1008
0.0328,1,2048,2048,1024,1,1024
0.016455,1,1024,1024,1008,1,1008
0.025102,1,2048,2048,1024,1,1024
0.027131,1,1024,1024,1008,1,1008
0.016472,1,2048,2048,1024,1,1024
0.021655,1,1024,1024,1008,1,1008
0.025162,1,2048,2048,1024,1,1024
0.017849,1,1024,1024,1008,1,1008
0.018686,1,2048,2048,1024,1,1024
0.021633,1,1024,1024,1008,1,1008
0.034284,1,2048,2048,1024,1,1024
0.018974,1,1024,1024,1008,1,1008
0.030147,1,2048,2048,1024,1,1024
0.024155,1,1024,1024,1008,1,1008
0.029468,1,2048,2048,1024,1,1024
0.021344,1,1024,1024,1008,1,1008
0.023412,1,2048,2048,1024,1,1024
0.013632,1,1024,1024,1008,1,1008
0.031025,1,2048,2048,1024,1,1024
0.023827,1,1024,1024,1008,1,1008
0.030094,1,2048,2048,1024,1,1024
0.013115,1,1024,1024,1008,1,1008
0.033527,1,2048,2048,1024,1,1024
0.01848,1,1024,1024,1008,1,1008
0.020068,1,2048,2048,1024,1,1024
0.01975,1,1024,1024,1008,1,1008
0.038948,1,2048,2048,1024,1,1024
0.024438,1,1024,1024,1008,1,1008
0.028809,1,2048,2048,1024,1,1024
0.012457,1,1024,1024,1008,1,1008
0.021126,1,2048,2048,1024,1,1024
0.018991,1,1024,1024,1008,1,1008
0.029802,1,2048,2048,1024,1,1024
0.017161,1,1024,1024,1008,1,1008
0.023908,1,2048,2048,1024,1,1024
0.024059,1,1024,1024,1008,1,1008
0.025617,1,2048,2048,1024,1,1024
0.026328,1,1024,1024,1008,1,1008
0.0283,1,2048,2048,1024,1,1024
0.028739,1,1024,1024,1008,1,1008
0.01873,1,2048,2048,1024,1,1024
0.018866,1,1024,1024,1008,1,1008
0.030601,1,2048,2048,1024,1,1024
0.022173,1,1024,1024,1008,1,1008
0.026539,1,2048,2048,1024,1,1024
0.019028,1,1024,1024,1008,1,1008
0.028748,1,2048,2048,1024,1,1024
0.019841,1,1024,1024,1008,1,1008
0.028328,1,2048,2048,1024,1,1024
0.025086,1,1024,1024,1008,1,1008
0.026716,1,2048,2048,1024,1,1024
0.018325,1,1024,1024,1008,1,1008
0.027788,1,2048,2048,1024,1,1024
0.020499,1,1024,1024,1008,1,1008
0.026427,1,2048,2048,1024,1,1024
0.025616,1,1024,1024,1008,1,1008
0.043328,1,2048,2048,1024,1,1024
0.023722,1,1024,1024,1008,1,1008
0.017017,1,2048,2048,1024,1,1024
0.0186,1,1024,1024,1008,1,1008
0.023196,1,2048,2048,1024,1,1024
0.024534,1,1024,1024,1008,1,1008
0.038163,1,2048,2048,1024,1,1024
0.026637,1,1024,1024,1008,1,1008
0.030262,1,2048,2048,1024,1,1024
0.034139,1,1024,1024,1008,1,1008
0.021252,1,2048,2048,1024,1,1024
0.020185,1,1024,1024,1008,1,1008
0.025302,1,2048,2048,1024,1,1024
0.017634,1,1024,1024,1008,1,1008
0.032691,1,2048,2048,1024,1,1024
0.017538,1,1024,1024,1008,1,1008
0.049784,1,2048,2048,1024,1,1024
0.018757,1,1024,1024,1008,1,1008
0.039301,1,2048,2048,1024,1,1024
0.031658,1,1024,1024,1008,1,1008
0.033046,1,2048,2048,1024,1,1024
0.022696,1,1024,1024,1008,1,1008
0.030251,1,2048,2048,1024,1,1024
0.031742,1,1024,1024,1008,1,1008
0.02998,1,2048,2048,1024,1,1024
0.014208,1,1024,1024,1008,1,1008
0.022847,1,2048,2048,1024,1,1024
0.02605,1,1024,1024,1008,1,1008
0.023581,1,2048,2048,1024,1,1024
0.018978,1,1024,1024,1008,1,1008
0.044561,1,2048,2048,1024,1,1024
0.014998,1,1024,1024,1008,1,1008
0.036449,1,2048,2048,1024,1,1024
0.023779,1,1024,1024,1008,1,1008
0.031283,1,2048,2048,1024,1,1024
0.016639,1,1024,1024,1008,1,1008
0.029225,1,2048,2048,1024,1,1024
0.031155,1,1024,1024,1008,1,1008
0.018253,1,2048,2048,1024,1,1024
0.016621,1,1024,1024,1008,1,1008
0.029414,1,2048,2048,1024,1,1024
0.012894,1,1024,1024,1008,1,1008
0.037706,1,2048,2048,1024,1,1024
0.022768,1,1024,1024,1008,1,1008
0.024738,1,2048,2048,1024,1,1024
0.016142,1,1024,1024,1008,1,1008
0.030133,1,2048,2048,1024,1,1024
0.024963,1,1024,1024,1008,1,1008
0.025755,1,2048,2048,1024,1,1024
0.02372,1,1024,1024,1008,1,1008
0.024787,1,2048,2048,1024,1,1024
0.012044,1,1024,1024,1008,1,1008
0.030061,1,2048,2048,1024,1,1024
0.014312,1,1024,1024,1008,1,1008
0.022588,1,2048,2048,1024,1,1024
0.020616,1,1024,1024,1008,1,1008
0.051481,1,2048,2048,1024,1,1024
0.024971,1,1024,1024,1008,1,1008
0.027063,1,2048,2048,1024,1,1024
0.016219,1,1024,1024,1008,1,1008
0.03027,1,2048,2048,1024,1,1024
0.023525,1,1024,1024,1008,1,1008
0.035115,1,2048,2048,1024,1,1024
0.024087,1,1024,1024,1008,1,1008
0.022509,1,2048,2048,1024,1,1024
0.01433,1,1024,1024,1008,1,1008
0.04313,1,2048,2048,1024,1,1024
0.023384,1,1024,1024,1008,1,1008
0.020846,1,2048,2048,1024,1,1024
0.018384,1,1024,1024,1008,1,1008
0.031127,1,2048,2048,1024,1,1024
0.023682,1,1024,1024,1008,1,1008
0.036352,1,2048,2048,1024,1,1024
0.02143,1,1024,1024,1008,1,1008
0.017883,1,2048,2048,1024,1,1024
0.015313,1,1024,1024,1008,1,1008
0.027299,1,2048,2048,1024,1,1024
0.021863,1,1024,1024,1008,1,1008
0.019847,1,2048,2048,1024,1,1024
0.021213,1,1024,1024,1008,1,1008
0.058672,1,2048,2048,1024,1,1024
0.024856,1,1024,1024,1008,1,1008
0.028696,1,2048,2048,1024,1,1024
0.020172,1,1024,1024,1008,1,1008
0.018635,1,2048,2048,1024,1,1024
0.015976,1,1024,1024,1008,1,1008
0.032136,1,2048,2048,1024,1,1024
0.021221,1,1024,1024,1008,1,1008
0.028058,1,2048,2048,1024,1,1024
0.013157,1,1024,1024,1008,1,1008
0.026457,1,2048,2048,1024,1,1024
0.020972,1,1024,1024,1008,1,1008
0.020628,1,2048,2048,1024,1,1024
0.03253,1,1024,1024,1008,1,1008
0.021848,1,2048,2048,1024,1,1024
0.012063,1,1024,1024,1008,1,1008
0.024033,1,2048,2048,1024,1,1024
0.015129,1,1024,1024,1008,1,1008
0.018382,1,2048,2048,1024,1,1024
0.013495,1,1024,1024,1008,1,1008
0.018426,1,2048,2048,1024,1,1024
0.02556,1,1024,1024,1008,1,1008
0.018581,1,2048,2048,1024,1,1024
0.029057,1,1024,1024,1008,1,1008
0.028662,1,2048,2048,1024,1,1024
0.023938,1,1024,1024,1008,1,1008
0.04608,1,2048,2048,1024,1,1024
0.021409,1,1024,1024,1008,1,1008
0.045471,1,2048,2048,1024,1,1024
0.014711,1,1024,1024,1008,1,1008
0.018014,1,2048,2048,1024,1,1024
0.012679,1,1024,1024,1008,1,1008
0.028144,1,2048,2048,1024,1,1024
0.01901,1,1024,1024,1008,1,1008
0.018407,1,2048,2048,1024,1,1024
0.011475,1,1024,1024,1008,1,1008
0.021013,1,2048,2048,1024,1,1024
0.028041,1,1024,1024,1008,1,1008
0.025241,1,2048,2048,1024,1,1024
0.016705,1,1024,1024,1008,1,1008
0.026529,1,2048,2048,1024,1,1024
0.011822,1,1024,1024,1008,1,1008
0.03639,1,2048,2048,1024,1,1024
0.022086,1,1024,1024,1008,1,1008
0.048446,1,2048,2048,1024,1,1024
0.014282,1,1024,1024,1008,1,1008
0.02679,1,2048,2048,1024,1,1024
0.029959,1,1024,1024,1008,1,1008
0.025514,1,2048,2048,1024,1,1024
0.017038,1,1024,1024,1008,1,1008
0.043693,1,2048,2048,1024,1,1024
0.015594,1,1024,1024,1008,1,1008
0.044969,1,2048,2048,1024,1,1024
0.014866,1,1024,1024,1008,1,1008
0.025864,1,2048,2048,1024,1,1024
0.017514,1,1024,1024,1008,1,1008
0.029782,1,2048,2048,1024,1,1024
0.024328,1,1024,1024,1008,1,1008
0.01824,1,2048,2048,1024,1,1024
0.021343,1,1024,1024,1008,1,1008
0.017718,1,2048,2048,1024,1,1024
0.025187,1,1024,1024,1008,1,1008
0.017547,1,2048,2048,1024,1,1024
0.014945,1,1024,1024,1008,1,1008
0.023441,1,2048,2048,1024,1,1024
0.013555,1,1024,1024,1008,1,1008
0.035613,1,2048,2048,1024,1,1024
0.011348,1,1024,1024,1008,1,1008
0.034722,1,2048,2048,1024,1,1024
0.022258,1,1024,1024,1008,1,1008
0.029831,1,2048,2048,1024,1,1024
0.020618,1,1024,1024,1008,1,1008
0.02028,1,2048,2048,1024,1,1024
0.021191,1,1024,1024,1008,1,1008
0.034695,1,2048,2048,1024,1,1024
0.022423,1,1024,1024,1008,1,1008
0.03495,1,2048,2048,1024,1,1024
0.01689,1,1024,1024,1008,1,1008
0.028507,1,2048,2048,1024,1,1024
0.020416,1,1024,1024,1008,1,1008
0.036388,1,2048,2048,1024,1,1024
0.013365,1,1024,1024,1008,1,1008
0.026047,1,2048,2048,1024,1,1024
0.014715,1,1024,1024,1008,1,1008
0.030629,1,2048,2048,1024,1,1024
0.020456,1,1024,1024,1008,1,1008
0.02081,1,2048,2048,1024,1,1024
0.013202,1,1024,1024,1008,1,1008
0.032462,1,2048,2048,1024,1,1024
0.009789,1,1024,1024,1008,1,1008
0.031805,1,2048,2048,1024,1,1024
0.014068,1,1024,1024,1008,1,1008
0.02249,1,2048,2048,1024,1,1024
0.016731,1,1024,1024,1008,1,1008
0.025468,1,2048,2048,1024,1,1024
0.015528,1,1024,1024,1008,1,1008
0.029624,1,2048,2048,1024,1,1024
0.025109,1,1024,1024,1008,1,1008
0.0184,1,2048,2048,1024,1,1024
0.016864,1,1024,1024,1008,1,1008
0.052217,1,2048,2048,1024,1,1024
0.033562,1,1024,1024,1008,1,1008
