execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.091001,96,28,28,3,3,1,1,1,1,128,28,28,
0.014794,192,28,28,1,1,1,1,0,0,64,28,28,
0.009964,192,28,28,1,1,1,1,0,0,32,28,28,
0.018996,256,28,28,1,1,1,1,0,0,64,28,28,
0.014753,256,28,28,1,1,1,1,0,0,32,28,28,
0.082413,32,28,28,5,5,1,1,2,2,96,28,28,
0.031449,256,28,28,1,1,1,1,0,0,128,28,28,
0.182037,128,28,28,3,3,1,1,1,1,192,28,28,
0.032527,256,28,28,1,1,1,1,0,0,128,28,28,
0.007451,480,14,14,1,1,1,1,0,0,64,14,14,
0.003748,480,14,14,1,1,1,1,0,0,16,14,14,
0.006294,16,14,14,5,5,1,1,2,2,48,14,14,
0.011677,480,14,14,1,1,1,1,0,0,96,14,14,
0.03983,96,14,14,3,3,1,1,1,1,204,14,14,
0.02782,480,14,14,1,1,1,1,0,0,192,14,14,
0.005114,508,4,4,1,1,1,1,0,0,128,4,4,
0.194295,3,224,224,7,7,2,2,2,2,64,112,112,
0.01975,64,56,56,1,1,1,1,0,0,64,56,56,
0.332728,64,56,56,3,3,1,1,1,1,192,56,56,
0.008065,192,28,28,1,1,1,1,0,0,16,28,28,
0.017752,16,28,28,5,5,1,1,2,2,32,28,28,
0.023786,192,28,28,1,1,1,1,0,0,96,28,28,
0.095317,96,28,28,3,3,1,1,1,1,128,28,28,
0.013524,192,28,28,1,1,1,1,0,0,64,28,28,
0.010703,192,28,28,1,1,1,1,0,0,32,28,28,
0.020704,256,28,28,1,1,1,1,0,0,64,28,28,
0.014008,256,28,28,1,1,1,1,0,0,32,28,28,
0.081599,32,28,28,5,5,1,1,2,2,96,28,28,
0.035736,256,28,28,1,1,1,1,0,0,128,28,28,
0.17851,128,28,28,3,3,1,1,1,1,192,28,28,
0.031044,256,28,28,1,1,1,1,0,0,128,28,28,
0.010447,480,14,14,1,1,1,1,0,0,64,14,14,
0.00955,480,14,14,1,1,1,1,0,0,16,14,14,
0.007225,16,14,14,5,5,1,1,2,2,48,14,14,
0.011324,480,14,14,1,1,1,1,0,0,96,14,14,
0.038368,96,14,14,3,3,1,1,1,1,204,14,14,
0.022839,480,14,14,1,1,1,1,0,0,192,14,14,
0.004011,508,4,4,1,1,1,1,0,0,128,4,4,
0.190655,3,224,224,7,7,2,2,2,2,64,112,112,
0.020456,64,56,56,1,1,1,1,0,0,64,56,56,
0.327403,64,56,56,3,3,1,1,1,1,192,56,56,
0.006375,192,28,28,1,1,1,1,0,0,16,28,28,
0.019209,16,28,28,5,5,1,1,2,2,32,28,28,
0.02085,192,28,28,1,1,1,1,0,0,96,28,28,
0.099939,96,28,28,3,3,1,1,1,1,128,28,28,
0.01274,192,28,28,1,1,1,1,0,0,64,28,28,
0.007418,192,28,28,1,1,1,1,0,0,32,28,28,
0.016191,256,28,28,1,1,1,1,0,0,64,28,28,
0.016346,256,28,28,1,1,1,1,0,0,32,28,28,
0.071129,32,28,28,5,5,1,1,2,2,96,28,28,
0.034826,256,28,28,1,1,1,1,0,0,128,28,28,
0.187488,128,28,28,3,3,1,1,1,1,192,28,28,
0.045407,256,28,28,1,1,1,1,0,0,128,28,28,
0.008725,480,14,14,1,1,1,1,0,0,64,14,14,
0.005296,480,14,14,1,1,1,1,0,0,16,14,14,
0.005894,16,14,14,5,5,1,1,2,2,48,14,14,
0.012568,480,14,14,1,1,1,1,0,0,96,14,14,
0.040982,96,14,14,3,3,1,1,1,1,204,14,14,
0.035308,480,14,14,1,1,1,1,0,0,192,14,14,
0.003427,508,4,4,1,1,1,1,0,0,128,4,4,
0.195136,3,224,224,7,7,2,2,2,2,64,112,112,
0.021302,64,56,56,1,1,1,1,0,0,64,56,56,
0.327559,64,56,56,3,3,1,1,1,1,192,56,56,
0.006445,192,28,28,1,1,1,1,0,0,16,28,28,
0.018762,16,28,28,5,5,1,1,2,2,32,28,28,
0.019826,192,28,28,1,1,1,1,0,0,96,28,28,
