execute_time,in_depth,input_rows,input_cols,filter_rows,filter_cols,stride_rows,stride_cols,pad_rows,pad_cols,out_depth,out_rows,out_cols,
0.028683,480,14,14,1,1,1,1,0,0,16,14,14,
0.051684,16,14,14,5,5,1,1,2,2,48,14,14,
0.250577,480,14,14,1,1,1,1,0,0,96,14,14,
0.935181,96,14,14,3,3,1,1,1,1,204,14,14,
0.758699,480,14,14,1,1,1,1,0,0,192,14,14,
0.065049,508,4,4,1,1,1,1,0,0,128,4,4,
2.36089,3,224,224,7,7,2,2,2,2,64,112,112,
0.215046,64,56,56,1,1,1,1,0,0,64,56,56,
12.6298,64,56,56,3,3,1,1,1,1,192,56,56,
0.036136,192,28,28,1,1,1,1,0,0,16,28,28,
0.151717,16,28,28,5,5,1,1,2,2,32,28,28,
0.206253,192,28,28,1,1,1,1,0,0,96,28,28,
4.59404,96,28,28,3,3,1,1,1,1,128,28,28,
0.159259,192,28,28,1,1,1,1,0,0,64,28,28,
0.065593,192,28,28,1,1,1,1,0,0,32,28,28,
0.209021,256,28,28,1,1,1,1,0,0,64,28,28,
0.100421,256,28,28,1,1,1,1,0,0,32,28,28,
1.60114,32,28,28,5,5,1,1,2,2,96,28,28,
0.628538,256,28,28,1,1,1,1,0,0,128,28,28,
11.4731,128,28,28,3,3,1,1,1,1,192,28,28,
0.619447,256,28,28,1,1,1,1,0,0,128,28,28,
0.109482,480,14,14,1,1,1,1,0,0,64,14,14,
0.027742,480,14,14,1,1,1,1,0,0,16,14,14,
0.06023,16,14,14,5,5,1,1,2,2,48,14,14,
0.280766,480,14,14,1,1,1,1,0,0,96,14,14,
0.939761,96,14,14,3,3,1,1,1,1,204,14,14,
0.701648,480,14,14,1,1,1,1,0,0,192,14,14,
0.081884,508,4,4,1,1,1,1,0,0,128,4,4,
2.29917,3,224,224,7,7,2,2,2,2,64,112,112,
0.19811,64,56,56,1,1,1,1,0,0,64,56,56,
12.8866,64,56,56,3,3,1,1,1,1,192,56,56,
0.036145,192,28,28,1,1,1,1,0,0,16,28,28,
0.157919,16,28,28,5,5,1,1,2,2,32,28,28,
0.229908,192,28,28,1,1,1,1,0,0,96,28,28,
4.30729,96,28,28,3,3,1,1,1,1,128,28,28,
