Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",
178705,310000,178706,23,178710,97,178711,1375688,178744,81,
178806,310000,178808,23,178809,97,178816,1376308,178855,81,
178906,310000,178907,23,178915,100,178917,1374080,178923,83,
179006,310000,179007,23,179009,100,179010,1374328,179035,83,
179107,310000,179107,23,179109,100,179122,1374452,179151,83,
179207,310000,179208,23,179211,97,179212,1374700,179225,81,
179307,310000,179308,23,179311,100,179312,1375072,179355,83,
179408,310000,179409,0,179415,97,179425,1374092,179433,82,
179508,310000,179509,0,179516,100,179517,1374588,179553,83,
179609,310000,179610,0,179614,100,179615,1374960,179633,83,
179715,310000,179716,0,179717,100,179718,1375628,179743,83,
179760,310000,179761,0,179766,100,179767,1376248,179773,83,
179861,310000,179862,0,179864,100,179866,1374348,179875,83,
179961,310000,179962,27,179964,100,179969,1374968,179988,83,
180062,310000,180063,27,180065,100,180067,1375464,180073,83,
180162,310000,180163,27,180165,97,180167,1375960,180173,81,
180263,310000,180263,27,180265,100,180274,1376580,180288,83,
180364,310000,180366,27,180368,100,180369,1375152,180374,83,
180466,310000,180467,27,180469,97,180470,1375896,180478,81,
180582,310000,180584,27,180593,100,180594,1375896,180615,83,
180676,310000,180677,27,180678,100,180680,1376064,180707,83,
180781,310000,180781,0,180791,100,180793,1374584,180815,83,
180883,310000,180884,0,180886,100,180887,1375204,180903,83,
180983,310000,180985,0,180996,80,180997,1377596,181010,68,
181084,310000,181085,0,181089,83,181092,1376452,181125,70,
181184,310000,181185,0,181191,100,181192,1376700,181208,83,
181285,310000,181286,0,181291,97,181292,1374736,181303,81,
181385,310000,181386,0,181391,97,181392,1375108,181410,81,
181486,310000,181487,32,181488,100,181489,1375460,181515,83,
181587,310000,181587,32,181589,100,181590,1376080,181633,83,
181693,310000,181698,32,181700,100,181705,1374776,181744,83,
181797,310000,181798,0,181799,100,181800,1374900,181825,83,
181897,310000,181898,0,181900,97,181900,1375000,181914,81,
181998,310000,181999,0,182000,100,182001,1375744,182037,83,
182099,310000,182100,0,182105,100,182107,1375992,182137,83,
182199,310000,182199,0,182201,100,182202,1374864,182221,83,
182300,310000,182300,0,182302,100,182303,1375484,182314,83,
182400,200000,182401,0,182403,100,182404,1375484,182445,83,
182502,200000,182503,0,182504,100,182505,1376104,182514,83,
182603,200000,182603,28,182605,100,182606,1374244,182617,83,
182705,200000,182706,28,182708,97,182708,1374188,182723,81,
182806,310000,182807,28,182809,100,182811,1374684,182838,83,
182915,310000,182916,28,182918,97,182919,1375056,182936,81,
183016,310000,183017,0,183018,97,183019,1375800,183042,81,
183120,310000,183120,0,183122,100,183122,1375048,183138,83,
183220,310000,183221,0,183222,86,183222,1375668,183240,72,
183321,310000,183322,0,183323,94,183325,1376640,183332,80,
183421,310000,183422,0,183423,100,183424,1377384,183449,83,
183471,310000,183472,0,183473,94,183474,1377756,183492,80,
183572,310000,183573,0,183574,100,183575,1375368,183582,83,
183672,310000,183673,0,183674,100,183675,1375704,183681,83,
183773,310000,183773,0,183775,100,183783,1375952,183793,83,
183875,310000,183876,0,183878,100,183879,1376324,183892,83,
183981,310000,183982,0,183984,100,183985,1376820,184016,83,
184082,310000,184083,26,184084,100,184085,1375052,184097,83,
184182,310000,184183,26,184185,100,184186,1375796,184193,83,
184283,310000,184284,26,184285,90,184286,1376292,184291,75,
184383,310000,184384,26,184387,100,184388,1376664,184399,83,
184486,310000,184487,26,184488,100,184489,1375412,184496,83,
184587,310000,184587,26,184589,87,184590,1375876,184609,73,
184688,310000,184689,26,184690,100,184691,1375776,184709,83,
184790,310000,184791,26,184792,100,184794,1376768,184818,83,
184949,310000,184950,26,184952,100,184956,1376020,184985,83,
185049,310000,185050,26,185051,100,185056,1376268,185064,83,
185149,310000,185151,25,185153,100,185153,1376764,185181,83,
185250,310000,185251,25,185252,100,185253,1377136,185260,83,
185350,310000,185351,25,185352,100,185353,1375132,185360,83,
185451,310000,185452,0,185453,100,185454,1375380,185461,83,
185552,310000,185553,0,185554,100,185555,1375876,185562,83,
185653,310000,185654,0,185656,100,185657,1376212,185696,83,
185753,310000,185760,0,185762,100,185763,1376708,185785,83,
185855,310000,185857,0,185859,100,185860,1375752,185871,83,
185906,310000,185907,0,185908,100,185909,1375752,185935,83,
186006,310000,186007,0,186008,100,186009,1376000,186028,83,
186107,310000,186111,0,186121,100,186122,1376868,186136,83,
186207,310000,186208,0,186211,100,186218,1377388,186266,83,
186315,200000,186316,0,186317,97,186318,1376020,186338,81,
186418,310000,186424,0,186426,97,186427,1376392,186433,82,
186524,310000,186525,0,186527,100,186528,1376668,186534,83,
186624,310000,186625,25,186626,100,186627,1377292,186634,83,
186725,310000,186727,25,186733,100,186735,1377456,186741,83,
186827,310000,186827,25,186829,100,186830,1375656,186851,83,
186928,310000,186928,25,186930,100,186931,1375904,186947,83,
187028,310000,187029,25,187030,100,187031,1376648,187048,83,
187129,310000,187130,25,187133,100,187134,1377144,187167,83,
187229,310000,187231,25,187233,100,187234,1377516,187253,83,
187330,310000,187331,25,187332,100,187333,1375940,187360,83,
187430,310000,187431,25,187432,97,187433,1376188,187456,81,
187532,310000,187534,25,187540,100,187541,1377144,187569,83,
187650,310000,187651,25,187659,100,187661,1377392,187678,83,
187736,310000,187737,25,187739,97,187740,1375912,187746,80,
187839,310000,187840,26,187841,100,187842,1376036,187864,83,
187940,310000,187941,26,187942,100,187943,1376524,187949,83,
188040,310000,188041,26,188043,100,188043,1377020,188050,83,
188141,310000,188142,26,188145,100,188156,1377516,188198,83,
188242,310000,188243,26,188244,100,188245,1375688,188254,83,
188346,310000,188346,0,188348,100,188357,1376308,188371,83,
188448,310000,188449,0,188450,100,188452,1376524,188482,83,
188550,310000,188551,0,188553,97,188554,1377144,188579,81,
188652,310000,188653,0,188655,100,188657,1377764,188717,83,
188766,310000,188767,0,188769,100,188770,1376308,188781,83,
188867,310000,188868,0,188870,100,188871,1376680,188910,83,
188968,310000,188969,0,188970,100,188971,1377300,189009,83,
189069,310000,189071,0,189074,100,189075,1377764,189082,83,
189169,310000,189170,0,189172,100,189173,1375588,189190,83,
189269,310000,189270,0,189271,100,189272,1375588,189290,83,
189370,310000,189371,0,189372,87,189373,1376332,189385,73,
189475,310000,189477,31,189478,80,189484,1377764,189497,67,
189576,310000,189577,31,189579,100,189582,1378260,189628,83,
189676,310000,189677,31,189678,100,189679,1376780,189683,83,
189777,200000,189778,31,189780,94,189781,1377544,189791,79,
189885,310000,189886,31,189887,95,189888,1376416,189902,79,
189982,310000,189982,0,189984,94,189985,1377028,190019,80,
190080,310000,190082,0,190087,100,190104,1375076,190138,83,
190179,310000,190180,0,190181,100,190182,1375440,190189,83,
190279,310000,190280,0,190281,100,190282,1375564,190298,83,
190385,310000,190386,0,190387,97,190388,1376184,190400,81,
190486,310000,190486,0,190488,100,190488,1376928,190532,83,
190586,310000,190587,0,190588,100,190589,1375568,190617,83,
190687,310000,190688,0,190689,84,190690,1375656,190735,70,
190788,310000,190788,34,190790,92,190791,1376176,190799,78,
190888,310000,190889,34,190890,72,190891,1376648,190902,59,
190989,200000,190990,34,190991,86,190992,1374616,191012,70,
191093,200000,191094,34,191095,84,191096,1375932,191112,73,
191145,200000,191146,34,191148,100,191149,1376304,191154,83,
191246,200000,191247,34,191248,100,191249,1376800,191253,83,
191347,310000,191348,34,191350,100,191351,1377144,191357,83,
191447,310000,191448,34,191450,100,191452,1375692,191458,83,
191550,310000,191551,34,191552,97,191552,1375940,191562,81,
191651,310000,191651,34,191652,100,191653,1376516,191658,83,
191752,310000,191753,34,191754,100,191757,1377260,191767,83,
191852,310000,191853,34,191854,100,191854,1377880,191859,83,
191953,310000,191953,34,191955,100,191956,1376104,191966,83,
192054,310000,192056,34,192058,100,192059,1379864,192067,83,
192154,310000,192154,34,192156,90,192157,1378052,192169,75,
192255,310000,192256,36,192257,95,192258,1378796,192279,80,
192355,310000,192356,36,192358,100,192359,1376684,192386,83,
192456,310000,192457,36,192458,97,192459,1376808,192465,81,
192557,310000,192558,0,192559,95,192560,1377428,192587,79,
192658,310000,192658,0,192660,100,192661,1378004,192677,83,
192767,310000,192768,0,192770,97,192772,1378748,192778,81,
192869,310000,192870,0,192871,100,192872,1376784,192891,83,
192969,310000,192970,0,192971,97,192972,1377404,192979,81,
193070,310000,193071,0,193072,100,193073,1378148,193086,83,
193175,310000,193175,0,193177,100,193178,1378644,193208,83,
193275,310000,193276,0,193278,97,193279,1377564,193294,81,
193376,310000,193377,0,193378,100,193379,1377812,193408,83,
193476,310000,193477,0,193478,97,193479,1377812,193492,81,
193577,310000,193578,0,193579,100,193580,1378100,193597,83,
193678,310000,193679,0,193681,100,193682,1378376,193708,83,
193781,310000,193781,0,193783,97,193785,1377428,193805,81,
193878,310000,193879,26,193881,100,193882,1377676,193898,83,
193979,310000,193980,26,193982,100,193983,1378396,194004,83,
194082,310000,194083,26,194085,100,194086,1378996,194149,83,
194183,310000,194184,26,194186,100,194187,1377520,194211,83,
194283,310000,194284,26,194295,100,194296,1377520,194302,83,
194384,310000,194385,0,194386,100,194388,1377944,194406,83,
194486,310000,194486,0,194488,97,194489,1378440,194509,81,
194586,310000,194587,0,194592,100,194593,1379060,194611,83,
194686,310000,194687,0,194688,100,194689,1376816,194702,83,
194787,310000,194788,0,194789,100,194790,1377064,194803,83,
194887,310000,194888,0,194889,100,194890,1377684,194901,83,
194988,310000,194989,0,194990,100,194991,1378312,195010,83,
195088,310000,195089,0,195091,100,195092,1378808,195123,83,
195189,310000,195191,0,195192,100,195198,1377284,195219,83,
195294,310000,195295,25,195297,100,195298,1377780,195312,83,
195399,310000,195400,25,195402,100,195403,1378276,195411,83,
195500,310000,195502,25,195503,100,195504,1378772,195547,83,
195601,310000,195602,25,195603,100,195606,1377212,195612,83,
195701,310000,195702,25,195703,100,195704,1377664,195720,83,
195804,310000,195805,25,195806,100,195807,1377912,195826,83,
195903,310000,195905,25,195906,100,195907,1378408,195914,83,
196004,310000,196005,25,196007,100,196008,1378904,196014,83,
196105,310000,196106,25,196107,100,196108,1378008,196125,83,
196205,310000,196206,25,196207,100,196208,1378504,196214,83,
196306,310000,196307,25,196308,100,196309,1379000,196319,83,
196407,310000,196408,25,196409,100,196410,1379372,196428,83,
196507,310000,196508,25,196509,100,196510,1379868,196529,83,
196608,310000,196609,25,196610,100,196611,1377588,196619,83,
196709,310000,196710,25,196711,95,196712,1378012,196719,79,
196809,310000,196810,25,196811,100,196812,1378384,196842,83,
196909,310000,196910,25,196912,100,196913,1379004,196929,83,
197035,310000,197053,25,197054,100,197055,1377724,197062,83,
197135,310000,197136,25,197138,100,197139,1378344,197151,83,
197235,310000,197236,25,197238,100,197240,1378840,197258,83,
197336,310000,197337,25,197338,100,197339,1379212,197353,83,
197436,310000,197437,25,197439,100,197440,1379708,197457,83,
197537,310000,197537,25,197539,92,197540,1377304,197560,77,
197637,310000,197638,25,197648,100,197650,1377764,197658,83,
197738,310000,197739,23,197741,82,197743,1380032,197751,68,
197838,310000,197839,23,197840,100,197841,1378976,197860,83,
197939,310000,197940,23,197944,95,197949,1377416,197970,80,
198039,310000,198040,23,198043,100,198044,1377912,198060,83,
198140,310000,198141,23,198151,100,198152,1378284,198180,83,
198241,310000,198242,23,198243,97,198245,1378904,198260,81,
198348,310000,198353,23,198357,100,198358,1377164,198364,83,
198450,310000,198451,23,198453,100,198453,1377660,198460,83,
198551,310000,198551,23,198553,100,198553,1377888,198568,83,
198656,310000,198657,0,198659,100,198660,1378160,198698,83,
198752,310000,198754,0,198758,100,198759,1379152,198802,83,
198854,310000,198855,0,198856,100,198857,1377972,198863,83,
198954,310000,198955,0,198956,100,198957,1378468,198972,83,
199055,310000,199056,0,199058,100,199059,1378964,199068,83,
199155,310000,199156,0,199157,100,199158,1378964,199165,83,
199256,310000,199257,0,199258,100,199259,1378964,199265,83,
199360,310000,199370,30,199386,98,199388,1378300,199409,82,
199410,310000,199411,30,199413,100,199414,1378424,199440,83,
199517,310000,199518,30,199520,100,199521,1379292,199539,83,
199616,310000,199618,30,199626,100,199631,1379252,199661,83,
199717,310000,199719,30,199721,94,199722,1379748,199736,79,
199818,200000,199826,30,199834,88,199836,1380368,199841,74,
199922,200000,199923,30,199925,100,199926,1378836,199939,83,
200023,310000,200024,30,200025,97,200026,1379256,200036,81,
200124,310000,200125,30,200126,95,200127,1379876,200133,80,
200224,310000,200225,30,200227,100,200228,1379876,200234,83,
200325,310000,200326,0,200331,100,200333,1380496,200342,83,
200426,310000,200427,0,200428,100,200429,1380944,200447,83,
200527,310000,200528,0,200529,100,200530,1377956,200545,83,
200632,310000,200634,31,200639,97,200640,1378508,200648,82,
200732,310000,200733,31,200735,97,200736,1379004,200741,81,
200833,310000,200834,31,200835,87,200836,1379872,200841,73,
200951,310000,200952,31,200954,100,200954,1378384,200971,83,
201052,310000,201053,31,201054,100,201055,1379004,201069,83,
201153,310000,201154,31,201155,94,201156,1379872,201174,79,
201254,310000,201255,31,201256,100,201257,1380492,201288,83,
201354,310000,201355,31,201357,100,201361,1381036,201368,83,
201455,310000,201456,31,201457,100,201458,1378608,201477,83,
201555,310000,201556,31,201557,100,201558,1378980,201578,83,
201656,310000,201657,31,201658,100,201659,1379376,201675,83,
201756,310000,201757,31,201759,100,201759,1380020,201781,83,
201857,310000,201858,26,201859,100,201861,1380392,201886,83,
201957,310000,201958,26,201960,100,201961,1379064,201981,83,
202058,310000,202059,26,202060,100,202061,1379436,202090,83,
202159,310000,202160,26,202161,100,202162,1379808,202194,83,
202259,310000,202260,26,202262,97,202263,1380144,202275,81,
202360,310000,202386,26,202387,100,202388,1380640,202394,83,
202460,310000,202461,0,202463,100,202464,1377964,202489,83,
202561,310000,202562,0,202563,100,202564,1377964,202579,83,
202661,310000,202662,0,202664,100,202665,1377936,202682,83,
202766,310000,202775,0,202777,100,202778,1379052,202791,83,
202867,310000,202868,0,202869,100,202871,1379548,202891,83,
202975,310000,202984,0,202986,100,202987,1379116,203022,83,
203072,310000,203073,0,203075,100,203076,1379240,203083,83,
203172,310000,203173,0,203174,100,203178,1379736,203185,83,
203222,310000,203223,0,203225,100,203226,1379736,203233,83,
203323,310000,203324,0,203325,100,203326,1379860,203342,83,
203423,310000,203425,0,203430,100,203432,1380412,203453,83,
203524,310000,203525,0,203526,100,203528,1380908,203553,83,
203624,310000,203625,0,203627,100,203628,1378676,203646,83,
203725,310000,203726,0,203727,100,203728,1379164,203746,83,
203825,310000,203826,29,203827,100,203828,1379784,203846,83,
203926,310000,203927,29,203928,100,203929,1380528,203950,83,
204031,200000,204033,29,204045,100,204046,1379052,204054,83,
204132,200000,204133,29,204137,97,204139,1379672,204157,81,
204233,310000,204234,29,204236,100,204237,1380292,204258,83,
204335,310000,204336,29,204337,100,204338,1380788,204373,83,
204436,310000,204436,29,204438,100,204439,1381532,204457,83,
204536,310000,204537,29,204538,97,204539,1379252,204566,81,
204637,310000,204638,29,204639,100,204640,1379652,204672,83,
204752,310000,204753,29,204754,97,204771,1380148,204787,82,
204854,310000,204855,29,204856,100,204857,1380520,204864,83,
204953,310000,204955,25,204957,100,204965,1379120,204973,83,
205055,310000,205056,25,205057,97,205058,1379368,205066,81,
205156,310000,205157,25,205158,97,205159,1379616,205178,81,
205257,310000,205258,25,205259,100,205260,1380360,205302,83,
205357,310000,205358,25,205360,100,205361,1381012,205378,83,
205458,310000,205459,25,205461,100,205466,1379332,205502,83,
205558,310000,205559,25,205560,100,205561,1379828,205578,83,
205659,310000,205660,25,205661,100,205662,1379768,205678,83,
205760,310000,205761,0,205762,100,205768,1380016,205802,83,
205860,310000,205861,0,205863,97,205875,1380760,205893,81,
205961,310000,205962,0,205963,82,205964,1378932,205977,67,
206061,310000,206062,0,206065,95,206075,1380296,206110,80,
206161,310000,206162,0,206164,100,206166,1380792,206173,83,
206262,310000,206263,0,206265,100,206268,1380916,206292,83,
206362,310000,206363,0,206375,97,206376,1377916,206383,81,
206466,310000,206467,31,206469,97,206471,1378272,206479,81,
206566,310000,206567,31,206569,97,206574,1378892,206605,81,
206666,310000,206667,31,206668,100,206669,1379264,206698,83,
206785,310000,206786,31,206788,100,206789,1379884,206812,83,
206836,310000,206836,31,206838,100,206838,1378532,206860,83,
206936,310000,206937,31,206938,97,206939,1379152,206956,81,
207037,200000,207037,31,207039,100,207040,1379648,207068,83,
207146,310000,207146,31,207148,100,207148,1380268,207154,83,
207246,310000,207247,31,207248,88,207249,1378660,207254,73,
207346,310000,207347,31,207348,79,207349,1378660,207355,66,
207448,310000,207449,31,207451,69,207453,1378948,207464,58,
207552,310000,207553,32,207554,83,207555,1379812,207569,71,
207652,310000,207653,32,207655,97,207657,1380616,207704,81,
207753,310000,207753,32,207755,100,207755,1379148,207768,83,
207853,310000,207854,32,207855,100,207856,1379768,207862,83,
207955,310000,207956,32,207957,100,207958,1379892,207973,83,
208054,200000,208055,32,208056,100,208057,1380188,208077,83,
208154,310000,208155,32,208156,100,208157,1378136,208162,83,
208254,310000,208255,32,208256,100,208257,1378136,208262,83,
208405,310000,208406,0,208407,100,208407,1378136,208412,83,
208509,310000,208510,0,208512,100,208513,1381972,208521,83,
208559,310000,208560,0,208569,90,208570,1379988,208588,76,
208659,310000,208660,0,208661,100,208662,1380780,208691,83,
208760,310000,208760,0,208762,100,208763,1379552,208781,83,
208860,310000,208861,0,208862,100,208863,1380048,208878,83,
208961,310000,208961,0,208963,97,208964,1380048,208975,81,
209061,310000,209062,0,209063,100,209064,1380048,209084,83,
209162,310000,209163,31,209164,100,209173,1380292,209185,83,
209267,310000,209268,31,209269,100,209270,1378904,209292,83,
209366,310000,209368,31,209370,100,209371,1379772,209380,83,
209463,310000,209464,31,209466,100,209467,1380020,209482,83,
209564,310000,209565,31,209566,97,209567,1380764,209591,81,
209668,310000,209674,31,209676,100,209679,1379444,209708,83,
209770,310000,209772,31,209773,97,209774,1380064,209802,81,
209872,310000,209873,31,209874,100,209876,1380560,209883,83,
209972,310000,209972,31,209976,100,209977,1380684,210027,83,
210078,310000,210078,31,210080,100,210081,1381552,210093,83,
210174,310000,210175,31,210176,100,210177,1379536,210186,83,
210275,310000,210275,31,210278,100,210281,1380032,210299,83,
210375,310000,210376,31,210377,97,210378,1380652,210400,81,
210484,310000,210485,31,210486,100,210487,1381396,210493,83,
210577,310000,210578,31,210585,100,210587,1381804,210593,83,
210679,310000,210680,31,210681,100,210682,1379844,210729,83,
210779,310000,210780,27,210782,100,210783,1380340,210792,83,
210880,310000,210880,27,210882,97,210883,1380588,210897,81,
210980,310000,210981,27,210983,97,210984,1381084,211004,81,
211091,310000,211093,27,211095,100,211096,1379604,211108,83,
211191,310000,211192,27,211193,100,211194,1379728,211200,83,
211292,310000,211293,27,211294,100,211295,1379728,211301,83,
211393,310000,211394,0,211400,100,211401,1380100,211428,81,
211496,310000,211497,0,211500,97,211502,1380412,211539,83,
211596,310000,211597,0,211598,97,211599,1379412,211625,81,
211696,310000,211697,0,211698,100,211699,1379836,211714,83,
211797,310000,211797,0,211799,100,211800,1380456,211805,83,
211905,310000,211906,0,211907,100,211920,1380952,211938,83,
212006,310000,212006,0,212008,100,212009,1381572,212044,83,
212106,310000,212107,0,212108,97,212109,1379592,212118,81,
212215,310000,212216,0,212217,100,212218,1379840,212223,83,
212315,310000,212316,0,212318,100,212319,1380212,212357,83,
212416,310000,212417,28,212420,100,212421,1380708,212440,83,
212516,310000,212517,28,212518,100,212519,1380956,212526,83,
212618,310000,212624,28,212626,100,212627,1380368,212657,83,
212718,310000,212719,28,212724,100,212725,1380740,212741,83,
212846,310000,212847,28,212848,100,212849,1381212,212869,83,
212896,310000,212896,28,212898,100,212899,1381212,212909,83,
212996,310000,212997,0,212998,100,212999,1381212,213028,83,
213097,310000,213098,0,213100,100,213102,1379692,213118,83,
213207,310000,213208,0,213209,97,213210,1379440,213237,82,
213306,310000,213307,0,213309,100,213310,1379936,213331,83,
213408,310000,213409,0,213411,100,213412,1380928,213419,83,
213509,310000,213510,0,213511,100,213512,1381332,213532,83,
213610,310000,213612,0,213613,100,213616,1380068,213623,83,
213711,310000,213712,0,213713,100,213714,1380688,213720,83,
213815,310000,213816,0,213818,100,213819,1380812,213843,83,
213916,310000,213917,0,213918,92,213919,1383960,213929,75,
214016,310000,214017,0,214019,87,214019,1379924,214024,75,
214117,310000,214118,32,214119,100,214120,1380544,214125,83,
214219,310000,214221,32,214223,92,214224,1381192,214248,77,
214326,200000,214326,32,214335,100,214336,1381812,214355,83,
214427,200000,214432,32,214436,97,214439,1380008,214447,81,
214526,200000,214528,32,214532,100,214534,1380628,214557,83,
214628,310000,214630,32,214637,100,214638,1381052,214650,83,
214735,310000,214736,32,214738,97,214739,1381424,214758,81,
214836,310000,214841,0,214842,100,214843,1379620,214850,83,
214905,310000,214906,0,214916,96,214918,1379744,214926,81,
214990,310000,214991,0,214992,100,214993,1379992,215027,83,
215090,310000,215091,0,215092,100,215093,1380924,215128,83,
215191,310000,215191,0,215193,100,215194,1380924,215204,83,
215342,310000,215342,0,215344,100,215346,1380076,215353,83,
215442,310000,215443,31,215444,100,215446,1380572,215470,83,
215542,310000,215543,31,215544,100,215545,1381192,215574,83,
215643,310000,215644,31,215645,100,215646,1381788,215672,83,
215695,310000,215696,31,215698,100,215699,1382408,215718,83,
215800,310000,215801,31,215804,100,215806,1380220,215821,83,
215901,310000,215903,31,215909,95,215912,1380592,215920,80,
216002,310000,216003,31,216010,100,216026,1381336,216032,83,
216103,310000,216104,31,216106,97,216107,1381832,216129,81,
216203,310000,216204,31,216209,87,216210,1380352,216230,73,
216308,310000,216309,31,216310,97,216313,1380788,216324,81,
216409,310000,216411,31,216413,100,216414,1381456,216426,83,
216512,310000,216513,31,216514,100,216518,1382076,216524,83,
216615,310000,216617,31,216618,100,216619,1382820,216636,83,
216715,310000,216716,31,216717,100,216718,1380804,216724,83,
216816,310000,216817,29,216819,100,216820,1381300,216837,83,
216917,310000,216918,29,216919,100,216920,1381404,216935,83,
217017,310000,217018,0,217019,100,217020,1381404,217026,83,
217119,310000,217121,0,217122,97,217123,1382520,217137,81,
217219,310000,217220,0,217221,92,217222,1381364,217239,78,
217322,310000,217323,0,217324,100,217324,1381524,217337,83,
217425,310000,217426,0,217427,97,217428,1381772,217435,81,
217526,310000,217527,0,217528,100,217529,1382764,217552,83,
217626,310000,217627,0,217628,100,217629,1380776,217650,83,
217727,310000,217728,0,217729,97,217730,1381024,217741,81,
217827,310000,217828,0,217829,100,217830,1381396,217853,83,
217928,310000,217929,0,217930,100,217931,1381520,217951,83,
218029,310000,218030,0,218031,100,218032,1382016,218059,83,
218129,310000,218130,0,218131,100,218132,1380940,218141,83,
218232,310000,218233,0,218234,100,218235,1381808,218266,83,
218332,310000,218333,0,218334,100,218336,1382056,218342,83,
218437,310000,218438,0,218439,97,218440,1382552,218457,81,
218537,310000,218538,0,218540,100,218540,1379996,218558,83,
218638,310000,218639,0,218640,100,218641,1380644,218669,83,
218739,310000,218740,33,218742,100,218742,1381512,218762,83,
218840,310000,218841,33,218842,100,218843,1382256,218863,83,
218941,310000,218941,33,218943,100,218944,1383000,218968,83,
219041,310000,219042,33,219044,100,219045,1381600,219051,83,
219142,310000,219142,33,219144,97,219145,1381884,219170,81,
219242,310000,219243,33,219244,97,219245,1382504,219251,81,
219343,310000,219344,33,219346,100,219347,1382628,219356,83,
219444,310000,219445,33,219446,100,219447,1380824,219467,83,
219545,310000,219546,33,219547,97,219548,1381140,219562,81,
219645,310000,219646,33,219647,100,219648,1381388,219655,83,
219745,310000,219746,0,219748,100,219748,1381512,219754,83,
219852,310000,219854,0,219858,100,219859,1382008,219875,83,
219952,310000,219958,0,219960,100,219961,1381104,219986,83,
220053,310000,220054,0,220057,100,220058,1381636,220077,83,
220153,310000,220154,0,220156,100,220157,1382008,220185,83,
220255,200000,220256,0,220257,100,220261,1383000,220276,83,
220356,200000,220356,30,220358,100,220359,1381344,220379,83,
220456,200000,220457,30,220458,100,220460,1381964,220485,83,
220557,310000,220557,30,220559,100,220563,1382088,220583,83,
220658,310000,220659,30,220664,95,220666,1382752,220680,80,
220758,310000,220759,30,220760,100,220765,1383248,220773,83,
220859,310000,220860,30,220864,100,220866,1383248,220874,83,
220966,310000,220984,30,220986,98,221005,1382104,221056,82,
221070,310000,221081,30,221084,100,221086,1382724,221105,83,
221170,310000,221171,30,221173,100,221181,1382848,221188,83,
221275,310000,221276,0,221278,100,221279,1383248,221315,83,
221379,310000,221379,0,221381,100,221382,1381340,221394,83,
221479,310000,221480,24,221481,97,221484,1381836,221511,81,
221579,310000,221580,24,221581,100,221582,1382084,221596,83,
221680,310000,221681,24,221682,100,221683,1382008,221695,83,
221783,310000,221785,0,221787,100,221788,1382752,221810,83,
221884,310000,221885,0,221887,100,221888,1381696,221908,83,
221987,310000,221988,0,221989,100,221990,1382316,222012,83,
222088,310000,222088,0,222090,97,222091,1382812,222098,81,
222189,310000,222190,0,222192,100,222193,1383060,222213,83,
222289,310000,222290,0,222292,100,222292,1383680,222308,83,
222390,310000,222391,0,222392,100,222393,1381104,222400,83,
222490,310000,222491,0,222492,95,222493,1381972,222498,79,
222591,310000,222591,0,222593,100,222593,1382468,222601,83,
222692,310000,222693,0,222694,97,222695,1382892,222701,81,
222795,310000,222796,0,222797,95,222798,1380364,222804,80,
222894,310000,222896,29,222899,100,222901,1381108,222925,83,
222995,310000,222996,29,222997,100,222999,1381356,223030,83,
223095,310000,223096,29,223097,100,223098,1381356,223114,83,
223195,310000,223196,29,223198,100,223200,1382132,223226,83,
223296,310000,223297,29,223299,95,223301,1381076,223329,80,
223396,310000,223397,29,223399,100,223400,1381324,223407,83,
223499,310000,223500,29,223501,100,223502,1381820,223522,83,
223600,200000,223601,29,223603,87,223604,1382256,223614,74,
223701,310000,223702,29,223704,82,223705,1382576,223726,67,
223802,310000,223803,29,223804,83,223805,1380972,223810,69,
223904,310000,223905,29,223907,70,223908,1380992,223915,59,
224005,310000,224006,31,224007,76,224008,1382100,224013,65,
224106,310000,224107,31,224108,100,224109,1382844,224122,83,
224206,310000,224208,31,224209,100,224210,1383116,224236,83,
224307,310000,224307,0,224308,100,224309,1380912,224327,83,
224407,310000,224408,0,224409,95,224410,1381688,224420,79,
224507,310000,224508,0,224509,97,224510,1382060,224527,81,
224608,310000,224609,0,224610,100,224610,1382504,224627,83,
224708,310000,224709,0,224710,100,224711,1380700,224716,83,
224809,310000,224809,0,224810,100,224811,1381196,224825,83,
224909,310000,224910,0,224911,100,224912,1382312,224922,83,
225010,310000,225011,0,225012,90,225014,1384544,225056,75,
225110,310000,225111,0,225112,100,225113,1381776,225129,83,
225210,200000,225211,0,225213,100,225214,1382320,225238,83,
225311,310000,225312,0,225313,100,225314,1382848,225326,83,
225412,310000,225412,0,225414,100,225415,1382972,225460,83,
225512,310000,225513,0,225514,100,225515,1383544,225533,83,
225613,310000,225613,0,225615,100,225616,1383668,225637,83,
225716,310000,225718,0,225726,100,225734,1382900,225742,83,
225817,310000,225818,34,225825,100,225826,1383644,225854,83,
225917,310000,225919,34,225921,100,225929,1384140,225938,83,
226017,310000,226018,34,226026,100,226027,1384636,226049,83,
226120,310000,226122,34,226128,97,226129,1382028,226148,81,
226221,310000,226221,34,226223,100,226225,1382772,226236,83,
226321,310000,226322,34,226328,100,226329,1383392,226347,83,
226421,310000,226422,34,226423,97,226424,1383764,226442,81,
226522,310000,226523,34,226529,100,226531,1384040,226559,83,
226622,310000,226623,34,226624,100,226629,1382380,226658,83,
226723,310000,226724,34,226725,100,226726,1382504,226766,83,
226823,310000,226824,34,226826,100,226829,1383000,226846,83,
