execute_time,a_matrix_height,a_matrix_width,b_matrix_height,b_matrix_width,out_matrix_height,out_matrix_width
0.005534,[1,1024],[1024,1008],[1,1008]
0.029512,[1,2048],[2048,1024],[1,1024]
0.010541,[1,1024],[1024,1008],[1,1008]
0.021559,[1,2048],[2048,1024],[1,1024]
0.004094,[1,1024],[1024,1008],[1,1008]
0.029487,[1,2048],[2048,1024],[1,1024]
0.004915,[1,1024],[1024,1008],[1,1008]
0.028022,[1,2048],[2048,1024],[1,1024]
0.006336,[1,1024],[1024,1008],[1,1008]
0.022392,[1,2048],[2048,1024],[1,1024]
0.005109,[1,1024],[1024,1008],[1,1008]
0.025055,[1,2048],[2048,1024],[1,1024]
0.011139,[1,1024],[1024,1008],[1,1008]
0.022282,[1,2048],[2048,1024],[1,1024]
0.00381,[1,1024],[1024,1008],[1,1008]
0.018087,[1,2048],[2048,1024],[1,1024]
0.003144,[1,1024],[1024,1008],[1,1008]
0.025194,[1,2048],[2048,1024],[1,1024]
0.006482,[1,1024],[1024,1008],[1,1008]
0.026387,[1,2048],[2048,1024],[1,1024]
0.003354,[1,1024],[1024,1008],[1,1008]
0.021541,[1,2048],[2048,1024],[1,1024]
0.003389,[1,1024],[1024,1008],[1,1008]
0.02253,[1,2048],[2048,1024],[1,1024]
0.005813,[1,1024],[1024,1008],[1,1008]
0.023862,[1,2048],[2048,1024],[1,1024]
0.009669,[1,1024],[1024,1008],[1,1008]
0.022026,[1,2048],[2048,1024],[1,1024]
0.003186,[1,1024],[1024,1008],[1,1008]
0.025704,[1,2048],[2048,1024],[1,1024]
0.00657,[1,1024],[1024,1008],[1,1008]
0.029042,[1,2048],[2048,1024],[1,1024]
0.004619,[1,1024],[1024,1008],[1,1008]
0.025424,[1,2048],[2048,1024],[1,1024]
0.007548,[1,1024],[1024,1008],[1,1008]
0.023392,[1,2048],[2048,1024],[1,1024]
0.013533,[1,1024],[1024,1008],[1,1008]
0.026693,[1,2048],[2048,1024],[1,1024]
0.003774,[1,1024],[1024,1008],[1,1008]
0.022333,[1,2048],[2048,1024],[1,1024]
0.009787,[1,1024],[1024,1008],[1,1008]
0.01809,[1,2048],[2048,1024],[1,1024]
0.004391,[1,1024],[1024,1008],[1,1008]
0.019875,[1,2048],[2048,1024],[1,1024]
0.007332,[1,1024],[1024,1008],[1,1008]
0.022926,[1,2048],[2048,1024],[1,1024]
0.004041,[1,1024],[1024,1008],[1,1008]
0.021432,[1,2048],[2048,1024],[1,1024]
0.005518,[1,1024],[1024,1008],[1,1008]
0.02644,[1,2048],[2048,1024],[1,1024]
0.004105,[1,1024],[1024,1008],[1,1008]
0.021303,[1,2048],[2048,1024],[1,1024]
0.013666,[1,1024],[1024,1008],[1,1008]
0.028142,[1,2048],[2048,1024],[1,1024]
0.008439,[1,1024],[1024,1008],[1,1008]
0.023295,[1,2048],[2048,1024],[1,1024]
0.014993,[1,1024],[1024,1008],[1,1008]
0.020415,[1,2048],[2048,1024],[1,1024]
0.010656,[1,1024],[1024,1008],[1,1008]
0.020461,[1,2048],[2048,1024],[1,1024]
0.005914,[1,1024],[1024,1008],[1,1008]
0.019893,[1,2048],[2048,1024],[1,1024]
0.004011,[1,1024],[1024,1008],[1,1008]
0.024056,[1,2048],[2048,1024],[1,1024]
0.008721,[1,1024],[1024,1008],[1,1008]
0.027866,[1,2048],[2048,1024],[1,1024]
0.00415,[1,1024],[1024,1008],[1,1008]
0.02629,[1,2048],[2048,1024],[1,1024]
0.006838,[1,1024],[1024,1008],[1,1008]
0.026351,[1,2048],[2048,1024],[1,1024]
0.007451,[1,1024],[1024,1008],[1,1008]
0.02311,[1,2048],[2048,1024],[1,1024]
0.007955,[1,1024],[1024,1008],[1,1008]
0.023228,[1,2048],[2048,1024],[1,1024]
0.00681,[1,1024],[1024,1008],[1,1008]
0.020278,[1,2048],[2048,1024],[1,1024]
0.003564,[1,1024],[1024,1008],[1,1008]
0.02744,[1,2048],[2048,1024],[1,1024]
0.005059,[1,1024],[1024,1008],[1,1008]
0.02553,[1,2048],[2048,1024],[1,1024]
0.011821,[1,1024],[1024,1008],[1,1008]
0.026157,[1,2048],[2048,1024],[1,1024]
0.00403,[1,1024],[1024,1008],[1,1008]
0.02007,[1,2048],[2048,1024],[1,1024]
0.009858,[1,1024],[1024,1008],[1,1008]
0.027378,[1,2048],[2048,1024],[1,1024]
0.00556,[1,1024],[1024,1008],[1,1008]
0.027018,[1,2048],[2048,1024],[1,1024]
0.005013,[1,1024],[1024,1008],[1,1008]
0.028115,[1,2048],[2048,1024],[1,1024]
0.006624,[1,1024],[1024,1008],[1,1008]
0.020048,[1,2048],[2048,1024],[1,1024]
0.007256,[1,1024],[1024,1008],[1,1008]
0.018714,[1,2048],[2048,1024],[1,1024]
0.006643,[1,1024],[1024,1008],[1,1008]
0.020507,[1,2048],[2048,1024],[1,1024]
0.004742,[1,1024],[1024,1008],[1,1008]
0.023994,[1,2048],[2048,1024],[1,1024]
0.006299,[1,1024],[1024,1008],[1,1008]
0.02296,[1,2048],[2048,1024],[1,1024]
0.005303,[1,1024],[1024,1008],[1,1008]
0.028954,[1,2048],[2048,1024],[1,1024]
0.006544,[1,1024],[1024,1008],[1,1008]
0.028302,[1,2048],[2048,1024],[1,1024]
0.004458,[1,1024],[1024,1008],[1,1008]
0.025432,[1,2048],[2048,1024],[1,1024]
0.004961,[1,1024],[1024,1008],[1,1008]
0.020941,[1,2048],[2048,1024],[1,1024]
0.009039,[1,1024],[1024,1008],[1,1008]
0.025621,[1,2048],[2048,1024],[1,1024]
0.004584,[1,1024],[1024,1008],[1,1008]
0.025642,[1,2048],[2048,1024],[1,1024]
0.00568,[1,1024],[1024,1008],[1,1008]
0.029085,[1,2048],[2048,1024],[1,1024]
0.007022,[1,1024],[1024,1008],[1,1008]
0.027879,[1,2048],[2048,1024],[1,1024]
0.008069,[1,1024],[1024,1008],[1,1008]
0.02555,[1,2048],[2048,1024],[1,1024]
0.006166,[1,1024],[1024,1008],[1,1008]
0.024638,[1,2048],[2048,1024],[1,1024]
0.003518,[1,1024],[1024,1008],[1,1008]
0.019686,[1,2048],[2048,1024],[1,1024]
0.006614,[1,1024],[1024,1008],[1,1008]
0.02028,[1,2048],[2048,1024],[1,1024]
0.003853,[1,1024],[1024,1008],[1,1008]
0.019438,[1,2048],[2048,1024],[1,1024]
0.007224,[1,1024],[1024,1008],[1,1008]
0.026386,[1,2048],[2048,1024],[1,1024]
0.003422,[1,1024],[1024,1008],[1,1008]
0.023464,[1,2048],[2048,1024],[1,1024]
0.013854,[1,1024],[1024,1008],[1,1008]
0.025834,[1,2048],[2048,1024],[1,1024]
0.004903,[1,1024],[1024,1008],[1,1008]
0.028006,[1,2048],[2048,1024],[1,1024]
0.007421,[1,1024],[1024,1008],[1,1008]
0.019838,[1,2048],[2048,1024],[1,1024]
0.003686,[1,1024],[1024,1008],[1,1008]
0.025571,[1,2048],[2048,1024],[1,1024]
0.007197,[1,1024],[1024,1008],[1,1008]
0.028552,[1,2048],[2048,1024],[1,1024]
0.004566,[1,1024],[1024,1008],[1,1008]
0.026066,[1,2048],[2048,1024],[1,1024]
0.003314,[1,1024],[1024,1008],[1,1008]
0.021794,[1,2048],[2048,1024],[1,1024]
0.005597,[1,1024],[1024,1008],[1,1008]
0.022789,[1,2048],[2048,1024],[1,1024]
0.004844,[1,1024],[1024,1008],[1,1008]
0.022578,[1,2048],[2048,1024],[1,1024]
0.006045,[1,1024],[1024,1008],[1,1008]
0.02575,[1,2048],[2048,1024],[1,1024]
0.008558,[1,1024],[1024,1008],[1,1008]
0.020567,[1,2048],[2048,1024],[1,1024]
0.010743,[1,1024],[1024,1008],[1,1008]
0.025588,[1,2048],[2048,1024],[1,1024]
0.005617,[1,1024],[1024,1008],[1,1008]
0.03303,[1,2048],[2048,1024],[1,1024]
0.01386,[1,1024],[1024,1008],[1,1008]
0.021802,[1,2048],[2048,1024],[1,1024]
0.003489,[1,1024],[1024,1008],[1,1008]
0.02266,[1,2048],[2048,1024],[1,1024]
0.005852,[1,1024],[1024,1008],[1,1008]
0.028731,[1,2048],[2048,1024],[1,1024]
0.006007,[1,1024],[1024,1008],[1,1008]
0.029642,[1,2048],[2048,1024],[1,1024]
0.009248,[1,1024],[1024,1008],[1,1008]
0.024392,[1,2048],[2048,1024],[1,1024]
0.02057,[1,1024],[1024,1008],[1,1008]
0.029143,[1,2048],[2048,1024],[1,1024]
0.006273,[1,1024],[1024,1008],[1,1008]
0.019168,[1,2048],[2048,1024],[1,1024]
0.003409,[1,1024],[1024,1008],[1,1008]
0.020109,[1,2048],[2048,1024],[1,1024]
0.003294,[1,1024],[1024,1008],[1,1008]
0.019212,[1,2048],[2048,1024],[1,1024]
0.003335,[1,1024],[1024,1008],[1,1008]
0.019348,[1,2048],[2048,1024],[1,1024]
0.006414,[1,1024],[1024,1008],[1,1008]
0.021363,[1,2048],[2048,1024],[1,1024]
0.00583,[1,1024],[1024,1008],[1,1008]
0.024877,[1,2048],[2048,1024],[1,1024]
0.00721,[1,1024],[1024,1008],[1,1008]
0.022667,[1,2048],[2048,1024],[1,1024]
0.007964,[1,1024],[1024,1008],[1,1008]
0.029178,[1,2048],[2048,1024],[1,1024]
0.004422,[1,1024],[1024,1008],[1,1008]
0.027352,[1,2048],[2048,1024],[1,1024]
0.005785,[1,1024],[1024,1008],[1,1008]
0.028293,[1,2048],[2048,1024],[1,1024]
0.003587,[1,1024],[1024,1008],[1,1008]
0.024755,[1,2048],[2048,1024],[1,1024]
0.005391,[1,1024],[1024,1008],[1,1008]
0.022503,[1,2048],[2048,1024],[1,1024]
0.012944,[1,1024],[1024,1008],[1,1008]
0.028977,[1,2048],[2048,1024],[1,1024]
0.013829,[1,1024],[1024,1008],[1,1008]
0.024549,[1,2048],[2048,1024],[1,1024]
0.011247,[1,1024],[1024,1008],[1,1008]
0.02968,[1,2048],[2048,1024],[1,1024]
0.003999,[1,1024],[1024,1008],[1,1008]
0.023718,[1,2048],[2048,1024],[1,1024]
0.006823,[1,1024],[1024,1008],[1,1008]
0.025759,[1,2048],[2048,1024],[1,1024]
0.005484,[1,1024],[1024,1008],[1,1008]
0.019996,[1,2048],[2048,1024],[1,1024]
0.009782,[1,1024],[1024,1008],[1,1008]
0.023789,[1,2048],[2048,1024],[1,1024]
0.015931,[1,1024],[1024,1008],[1,1008]
0.020452,[1,2048],[2048,1024],[1,1024]
0.012435,[1,1024],[1024,1008],[1,1008]
0.021975,[1,2048],[2048,1024],[1,1024]
0.007663,[1,1024],[1024,1008],[1,1008]
0.024537,[1,2048],[2048,1024],[1,1024]
0.008426,[1,1024],[1024,1008],[1,1008]
0.022717,[1,2048],[2048,1024],[1,1024]
0.006005,[1,1024],[1024,1008],[1,1008]
0.023869,[1,2048],[2048,1024],[1,1024]
0.010553,[1,1024],[1024,1008],[1,1008]
0.028238,[1,2048],[2048,1024],[1,1024]
0.004113,[1,1024],[1024,1008],[1,1008]
0.026703,[1,2048],[2048,1024],[1,1024]
0.003658,[1,1024],[1024,1008],[1,1008]
0.02675,[1,2048],[2048,1024],[1,1024]
0.013546,[1,1024],[1024,1008],[1,1008]
0.020669,[1,2048],[2048,1024],[1,1024]
0.011619,[1,1024],[1024,1008],[1,1008]
0.020861,[1,2048],[2048,1024],[1,1024]
0.009303,[1,1024],[1024,1008],[1,1008]
0.021527,[1,2048],[2048,1024],[1,1024]
0.010328,[1,1024],[1024,1008],[1,1008]
0.025924,[1,2048],[2048,1024],[1,1024]
0.014855,[1,1024],[1024,1008],[1,1008]
0.026333,[1,2048],[2048,1024],[1,1024]
0.004061,[1,1024],[1024,1008],[1,1008]
0.025628,[1,2048],[2048,1024],[1,1024]
0.010401,[1,1024],[1024,1008],[1,1008]
0.028413,[1,2048],[2048,1024],[1,1024]
0.006963,[1,1024],[1024,1008],[1,1008]
0.021494,[1,2048],[2048,1024],[1,1024]
0.007571,[1,1024],[1024,1008],[1,1008]
0.028912,[1,2048],[2048,1024],[1,1024]
0.003838,[1,1024],[1024,1008],[1,1008]
0.023295,[1,2048],[2048,1024],[1,1024]
0.004164,[1,1024],[1024,1008],[1,1008]
0.025209,[1,2048],[2048,1024],[1,1024]
0.005336,[1,1024],[1024,1008],[1,1008]
0.024761,[1,2048],[2048,1024],[1,1024]
0.00661,[1,1024],[1024,1008],[1,1008]
0.022614,[1,2048],[2048,1024],[1,1024]
0.012254,[1,1024],[1024,1008],[1,1008]
0.028616,[1,2048],[2048,1024],[1,1024]
0.005448,[1,1024],[1024,1008],[1,1008]
0.020411,[1,2048],[2048,1024],[1,1024]
0.010916,[1,1024],[1024,1008],[1,1008]
0.026557,[1,2048],[2048,1024],[1,1024]
0.010623,[1,1024],[1024,1008],[1,1008]
0.022462,[1,2048],[2048,1024],[1,1024]
0.004457,[1,1024],[1024,1008],[1,1008]
0.029139,[1,2048],[2048,1024],[1,1024]
0.011028,[1,1024],[1024,1008],[1,1008]
0.016635,[1,2048],[2048,1024],[1,1024]
0.003357,[1,1024],[1024,1008],[1,1008]
0.027555,[1,2048],[2048,1024],[1,1024]
0.004212,[1,1024],[1024,1008],[1,1008]
0.024826,[1,2048],[2048,1024],[1,1024]
0.006474,[1,1024],[1024,1008],[1,1008]
0.027911,[1,2048],[2048,1024],[1,1024]
0.005888,[1,1024],[1024,1008],[1,1008]
0.026547,[1,2048],[2048,1024],[1,1024]
0.005854,[1,1024],[1024,1008],[1,1008]
0.018563,[1,2048],[2048,1024],[1,1024]
0.005473,[1,1024],[1024,1008],[1,1008]
0.023727,[1,2048],[2048,1024],[1,1024]
0.013722,[1,1024],[1024,1008],[1,1008]
0.019888,[1,2048],[2048,1024],[1,1024]
0.007348,[1,1024],[1024,1008],[1,1008]
0.021932,[1,2048],[2048,1024],[1,1024]
0.003956,[1,1024],[1024,1008],[1,1008]
0.026126,[1,2048],[2048,1024],[1,1024]
0.004574,[1,1024],[1024,1008],[1,1008]
0.022882,[1,2048],[2048,1024],[1,1024]
0.012563,[1,1024],[1024,1008],[1,1008]
0.019161,[1,2048],[2048,1024],[1,1024]
0.00532,[1,1024],[1024,1008],[1,1008]
0.023368,[1,2048],[2048,1024],[1,1024]
0.003549,[1,1024],[1024,1008],[1,1008]
0.024694,[1,2048],[2048,1024],[1,1024]
0.003887,[1,1024],[1024,1008],[1,1008]
0.023524,[1,2048],[2048,1024],[1,1024]
0.006141,[1,1024],[1024,1008],[1,1008]
0.025725,[1,2048],[2048,1024],[1,1024]
0.004385,[1,1024],[1024,1008],[1,1008]
0.027139,[1,2048],[2048,1024],[1,1024]
0.006368,[1,1024],[1024,1008],[1,1008]
0.025593,[1,2048],[2048,1024],[1,1024]
0.010176,[1,1024],[1024,1008],[1,1008]
0.024444,[1,2048],[2048,1024],[1,1024]
0.007533,[1,1024],[1024,1008],[1,1008]
0.022505,[1,2048],[2048,1024],[1,1024]
0.003567,[1,1024],[1024,1008],[1,1008]
0.023757,[1,2048],[2048,1024],[1,1024]
0.011971,[1,1024],[1024,1008],[1,1008]
0.02355,[1,2048],[2048,1024],[1,1024]
0.00541,[1,1024],[1024,1008],[1,1008]
0.026636,[1,2048],[2048,1024],[1,1024]
0.004013,[1,1024],[1024,1008],[1,1008]
0.022298,[1,2048],[2048,1024],[1,1024]
0.006468,[1,1024],[1024,1008],[1,1008]
0.025653,[1,2048],[2048,1024],[1,1024]
0.010454,[1,1024],[1024,1008],[1,1008]
0.026248,[1,2048],[2048,1024],[1,1024]
0.003678,[1,1024],[1024,1008],[1,1008]
0.029117,[1,2048],[2048,1024],[1,1024]
0.005763,[1,1024],[1024,1008],[1,1008]
0.028563,[1,2048],[2048,1024],[1,1024]
0.004645,[1,1024],[1024,1008],[1,1008]
0.022983,[1,2048],[2048,1024],[1,1024]
0.006048,[1,1024],[1024,1008],[1,1008]
0.021473,[1,2048],[2048,1024],[1,1024]
0.004548,[1,1024],[1024,1008],[1,1008]
0.022733,[1,2048],[2048,1024],[1,1024]
0.005689,[1,1024],[1024,1008],[1,1008]
0.021835,[1,2048],[2048,1024],[1,1024]
0.00402,[1,1024],[1024,1008],[1,1008]
0.023343,[1,2048],[2048,1024],[1,1024]
0.006424,[1,1024],[1024,1008],[1,1008]
0.02591,[1,2048],[2048,1024],[1,1024]
0.004888,[1,1024],[1024,1008],[1,1008]
0.019847,[1,2048],[2048,1024],[1,1024]
0.005898,[1,1024],[1024,1008],[1,1008]
0.028568,[1,2048],[2048,1024],[1,1024]
0.005013,[1,1024],[1024,1008],[1,1008]
0.026874,[1,2048],[2048,1024],[1,1024]
0.006358,[1,1024],[1024,1008],[1,1008]
0.022706,[1,2048],[2048,1024],[1,1024]
0.004091,[1,1024],[1024,1008],[1,1008]
0.022585,[1,2048],[2048,1024],[1,1024]
0.008849,[1,1024],[1024,1008],[1,1008]
0.020172,[1,2048],[2048,1024],[1,1024]
0.004142,[1,1024],[1024,1008],[1,1008]
0.022799,[1,2048],[2048,1024],[1,1024]
0.009907,[1,1024],[1024,1008],[1,1008]
0.0238,[1,2048],[2048,1024],[1,1024]
0.0041,[1,1024],[1024,1008],[1,1008]
0.021168,[1,2048],[2048,1024],[1,1024]
0.006517,[1,1024],[1024,1008],[1,1008]
0.020814,[1,2048],[2048,1024],[1,1024]
0.004258,[1,1024],[1024,1008],[1,1008]
0.02773,[1,2048],[2048,1024],[1,1024]
0.003624,[1,1024],[1024,1008],[1,1008]
0.025,[1,2048],[2048,1024],[1,1024]
0.006988,[1,1024],[1024,1008],[1,1008]
0.025757,[1,2048],[2048,1024],[1,1024]
0.005369,[1,1024],[1024,1008],[1,1008]
0.024185,[1,2048],[2048,1024],[1,1024]
0.006083,[1,1024],[1024,1008],[1,1008]
0.02561,[1,2048],[2048,1024],[1,1024]
0.00425,[1,1024],[1024,1008],[1,1008]
0.021783,[1,2048],[2048,1024],[1,1024]
0.013662,[1,1024],[1024,1008],[1,1008]
0.026068,[1,2048],[2048,1024],[1,1024]
0.013923,[1,1024],[1024,1008],[1,1008]
0.024947,[1,2048],[2048,1024],[1,1024]
0.007669,[1,1024],[1024,1008],[1,1008]
0.022829,[1,2048],[2048,1024],[1,1024]
0.010335,[1,1024],[1024,1008],[1,1008]
0.023138,[1,2048],[2048,1024],[1,1024]
0.004443,[1,1024],[1024,1008],[1,1008]
0.020857,[1,2048],[2048,1024],[1,1024]
0.008552,[1,1024],[1024,1008],[1,1008]
0.028898,[1,2048],[2048,1024],[1,1024]
0.004136,[1,1024],[1024,1008],[1,1008]
0.025859,[1,2048],[2048,1024],[1,1024]
0.003696,[1,1024],[1024,1008],[1,1008]
0.020943,[1,2048],[2048,1024],[1,1024]
0.008615,[1,1024],[1024,1008],[1,1008]
0.024678,[1,2048],[2048,1024],[1,1024]
0.012087,[1,1024],[1024,1008],[1,1008]
0.026412,[1,2048],[2048,1024],[1,1024]
0.003815,[1,1024],[1024,1008],[1,1008]
0.025326,[1,2048],[2048,1024],[1,1024]
0.003651,[1,1024],[1024,1008],[1,1008]
0.026843,[1,2048],[2048,1024],[1,1024]
0.014799,[1,1024],[1024,1008],[1,1008]
0.027241,[1,2048],[2048,1024],[1,1024]
0.0061,[1,1024],[1024,1008],[1,1008]
0.019462,[1,2048],[2048,1024],[1,1024]
0.006147,[1,1024],[1024,1008],[1,1008]
0.020838,[1,2048],[2048,1024],[1,1024]
0.011857,[1,1024],[1024,1008],[1,1008]
0.026134,[1,2048],[2048,1024],[1,1024]
0.00427,[1,1024],[1024,1008],[1,1008]
0.030346,[1,2048],[2048,1024],[1,1024]
0.018416,[1,1024],[1024,1008],[1,1008]
0.022751,[1,2048],[2048,1024],[1,1024]
0.00672,[1,1024],[1024,1008],[1,1008]
0.027251,[1,2048],[2048,1024],[1,1024]
0.005993,[1,1024],[1024,1008],[1,1008]
0.024826,[1,2048],[2048,1024],[1,1024]
0.009569,[1,1024],[1024,1008],[1,1008]
0.022879,[1,2048],[2048,1024],[1,1024]
0.008265,[1,1024],[1024,1008],[1,1008]
0.028378,[1,2048],[2048,1024],[1,1024]
0.004683,[1,1024],[1024,1008],[1,1008]
0.02755,[1,2048],[2048,1024],[1,1024]
0.005233,[1,1024],[1024,1008],[1,1008]
0.020895,[1,2048],[2048,1024],[1,1024]
0.009081,[1,1024],[1024,1008],[1,1008]
0.027089,[1,2048],[2048,1024],[1,1024]
0.013226,[1,1024],[1024,1008],[1,1008]
0.027613,[1,2048],[2048,1024],[1,1024]
0.005375,[1,1024],[1024,1008],[1,1008]
0.026485,[1,2048],[2048,1024],[1,1024]
0.004905,[1,1024],[1024,1008],[1,1008]
0.026673,[1,2048],[2048,1024],[1,1024]
0.006932,[1,1024],[1024,1008],[1,1008]
0.027497,[1,2048],[2048,1024],[1,1024]
0.006954,[1,1024],[1024,1008],[1,1008]
0.028643,[1,2048],[2048,1024],[1,1024]
0.004381,[1,1024],[1024,1008],[1,1008]
0.027602,[1,2048],[2048,1024],[1,1024]
0.009105,[1,1024],[1024,1008],[1,1008]
0.019771,[1,2048],[2048,1024],[1,1024]
0.006968,[1,1024],[1024,1008],[1,1008]
0.027706,[1,2048],[2048,1024],[1,1024]
0.003935,[1,1024],[1024,1008],[1,1008]
0.028263,[1,2048],[2048,1024],[1,1024]
0.005245,[1,1024],[1024,1008],[1,1008]
0.023557,[1,2048],[2048,1024],[1,1024]
0.005118,[1,1024],[1024,1008],[1,1008]
0.023315,[1,2048],[2048,1024],[1,1024]
0.009748,[1,1024],[1024,1008],[1,1008]
0.025041,[1,2048],[2048,1024],[1,1024]
0.006555,[1,1024],[1024,1008],[1,1008]
0.027332,[1,2048],[2048,1024],[1,1024]
0.003865,[1,1024],[1024,1008],[1,1008]
0.027189,[1,2048],[2048,1024],[1,1024]
0.013304,[1,1024],[1024,1008],[1,1008]
0.027932,[1,2048],[2048,1024],[1,1024]
0.006832,[1,1024],[1024,1008],[1,1008]
0.029052,[1,2048],[2048,1024],[1,1024]
0.010557,[1,1024],[1024,1008],[1,1008]
0.028988,[1,2048],[2048,1024],[1,1024]
0.008087,[1,1024],[1024,1008],[1,1008]
0.025729,[1,2048],[2048,1024],[1,1024]
0.008701,[1,1024],[1024,1008],[1,1008]
0.025762,[1,2048],[2048,1024],[1,1024]
0.006545,[1,1024],[1024,1008],[1,1008]
0.021991,[1,2048],[2048,1024],[1,1024]
0.007759,[1,1024],[1024,1008],[1,1008]
0.025876,[1,2048],[2048,1024],[1,1024]
0.003822,[1,1024],[1024,1008],[1,1008]
0.023924,[1,2048],[2048,1024],[1,1024]
0.00363,[1,1024],[1024,1008],[1,1008]
0.021094,[1,2048],[2048,1024],[1,1024]
0.018364,[1,1024],[1024,1008],[1,1008]
0.02061,[1,2048],[2048,1024],[1,1024]
0.006569,[1,1024],[1024,1008],[1,1008]
0.028277,[1,2048],[2048,1024],[1,1024]
0.004307,[1,1024],[1024,1008],[1,1008]
0.027675,[1,2048],[2048,1024],[1,1024]
0.005588,[1,1024],[1024,1008],[1,1008]
0.0234,[1,2048],[2048,1024],[1,1024]
0.004033,[1,1024],[1024,1008],[1,1008]
0.024097,[1,2048],[2048,1024],[1,1024]
0.01349,[1,1024],[1024,1008],[1,1008]
0.025083,[1,2048],[2048,1024],[1,1024]
0.010545,[1,1024],[1024,1008],[1,1008]
0.023109,[1,2048],[2048,1024],[1,1024]
0.005361,[1,1024],[1024,1008],[1,1008]
0.025765,[1,2048],[2048,1024],[1,1024]
0.003898,[1,1024],[1024,1008],[1,1008]
0.026841,[1,2048],[2048,1024],[1,1024]
0.00362,[1,1024],[1024,1008],[1,1008]
0.022708,[1,2048],[2048,1024],[1,1024]
0.008977,[1,1024],[1024,1008],[1,1008]
0.024903,[1,2048],[2048,1024],[1,1024]
0.004762,[1,1024],[1024,1008],[1,1008]
0.024037,[1,2048],[2048,1024],[1,1024]
0.006308,[1,1024],[1024,1008],[1,1008]
0.020413,[1,2048],[2048,1024],[1,1024]
0.009361,[1,1024],[1024,1008],[1,1008]
0.023236,[1,2048],[2048,1024],[1,1024]
0.009658,[1,1024],[1024,1008],[1,1008]
0.020526,[1,2048],[2048,1024],[1,1024]
0.01122,[1,1024],[1024,1008],[1,1008]
0.027889,[1,2048],[2048,1024],[1,1024]
0.005738,[1,1024],[1024,1008],[1,1008]
0.026441,[1,2048],[2048,1024],[1,1024]
0.006251,[1,1024],[1024,1008],[1,1008]
0.028814,[1,2048],[2048,1024],[1,1024]
0.008735,[1,1024],[1024,1008],[1,1008]
0.020461,[1,2048],[2048,1024],[1,1024]
0.004143,[1,1024],[1024,1008],[1,1008]
0.020229,[1,2048],[2048,1024],[1,1024]
0.007453,[1,1024],[1024,1008],[1,1008]
0.022405,[1,2048],[2048,1024],[1,1024]
0.006272,[1,1024],[1024,1008],[1,1008]
0.028085,[1,2048],[2048,1024],[1,1024]
0.009384,[1,1024],[1024,1008],[1,1008]
0.02026,[1,2048],[2048,1024],[1,1024]
0.006274,[1,1024],[1024,1008],[1,1008]
0.022422,[1,2048],[2048,1024],[1,1024]
0.003811,[1,1024],[1024,1008],[1,1008]
0.022393,[1,2048],[2048,1024],[1,1024]
0.007704,[1,1024],[1024,1008],[1,1008]
0.028928,[1,2048],[2048,1024],[1,1024]
0.008113,[1,1024],[1024,1008],[1,1008]
0.023984,[1,2048],[2048,1024],[1,1024]
0.003982,[1,1024],[1024,1008],[1,1008]
0.027594,[1,2048],[2048,1024],[1,1024]
0.009604,[1,1024],[1024,1008],[1,1008]
0.026061,[1,2048],[2048,1024],[1,1024]
0.015033,[1,1024],[1024,1008],[1,1008]
0.028027,[1,2048],[2048,1024],[1,1024]
0.005581,[1,1024],[1024,1008],[1,1008]
0.025097,[1,2048],[2048,1024],[1,1024]
0.003973,[1,1024],[1024,1008],[1,1008]
0.028444,[1,2048],[2048,1024],[1,1024]
0.004413,[1,1024],[1024,1008],[1,1008]
0.025953,[1,2048],[2048,1024],[1,1024]
0.008201,[1,1024],[1024,1008],[1,1008]
0.018387,[1,2048],[2048,1024],[1,1024]
0.006601,[1,1024],[1024,1008],[1,1008]
0.027827,[1,2048],[2048,1024],[1,1024]
0.008018,[1,1024],[1024,1008],[1,1008]
0.024805,[1,2048],[2048,1024],[1,1024]
0.004742,[1,1024],[1024,1008],[1,1008]
0.026066,[1,2048],[2048,1024],[1,1024]
0.008945,[1,1024],[1024,1008],[1,1008]
0.029165,[1,2048],[2048,1024],[1,1024]
0.004881,[1,1024],[1024,1008],[1,1008]
0.026452,[1,2048],[2048,1024],[1,1024]
0.015367,[1,1024],[1024,1008],[1,1008]
0.028094,[1,2048],[2048,1024],[1,1024]
0.005335,[1,1024],[1024,1008],[1,1008]
0.025563,[1,2048],[2048,1024],[1,1024]
0.007671,[1,1024],[1024,1008],[1,1008]
0.02725,[1,2048],[2048,1024],[1,1024]
0.016329,[1,1024],[1024,1008],[1,1008]
0.020894,[1,2048],[2048,1024],[1,1024]
0.003884,[1,1024],[1024,1008],[1,1008]
0.027594,[1,2048],[2048,1024],[1,1024]
0.004963,[1,1024],[1024,1008],[1,1008]
0.027014,[1,2048],[2048,1024],[1,1024]
0.00684,[1,1024],[1024,1008],[1,1008]
0.020106,[1,2048],[2048,1024],[1,1024]
0.005599,[1,1024],[1024,1008],[1,1008]
0.026655,[1,2048],[2048,1024],[1,1024]
0.00871,[1,1024],[1024,1008],[1,1008]
0.019889,[1,2048],[2048,1024],[1,1024]
0.007585,[1,1024],[1024,1008],[1,1008]
0.020443,[1,2048],[2048,1024],[1,1024]
0.004331,[1,1024],[1024,1008],[1,1008]
0.026857,[1,2048],[2048,1024],[1,1024]
0.005592,[1,1024],[1024,1008],[1,1008]
0.027815,[1,2048],[2048,1024],[1,1024]
0.005187,[1,1024],[1024,1008],[1,1008]
